pid|size|color|brand|rrp|mainCategory|category|subCategory|stock|releaseDate
18840|XL|weiss|Nike|29.14|1|7|21|1|2017-10-01
18843|42|gruen|Nike|380.93|1|2|4|1|2017-10-01
18843|44,5|gruen|Nike|380.93|1|2|4|1|2017-10-01
18844|48|schwarz|adidas|317.43|1|2|3|1|2017-10-01
18852|L ( 42-46 )|schwarz|Nike|12.63|1|7|13|16|2017-10-01
18852|M ( 38-42 )|schwarz|Nike|12.63|1|7|13|15|2017-10-01
18852|S ( 34-38 )|schwarz|Nike|12.63|1|7|13|1|2017-10-01
18852|XL (46-50 )|schwarz|Nike|12.63|1|7|13|2|2017-10-01
18856|2XL|blau|Nike|25.33|1|7|8|1|2017-10-01
18856|L|blau|Nike|25.33|1|7|8|2|2017-10-01
18856|M|blau|Nike|25.33|1|7|8|3|2017-10-01
18856|S|blau|Nike|25.33|1|7|8|1|2017-10-01
18856|XL|blau|Nike|25.33|1|7|8|4|2017-10-01
18857|L|schwarz|Uhlsport|38.03|1|7|22|1|2017-10-01
18857|XL|schwarz|Uhlsport|38.03|1|7|22|1|2017-10-01
18859|3 ( 40-42 )|rot|adidas|12.63|1|7|43|18|2018-01-17
18859|5 ( 46-48 )|rot|adidas|12.63|1|7|43|8|2018-01-17
18861|152|orange|adidas|16.44|1|7|21|1|2017-10-01
18861|164|orange|adidas|16.44|1|7|21|1|2017-10-01
18863|39|orange|Nike|95.18|1|2|39|1|2017-10-01
18863|41|orange|Nike|95.18|1|2|39|1|2017-10-01
18863|44,5|orange|Nike|95.18|1|2|39|1|2017-10-01
18863|45,5|orange|Nike|95.18|1|2|39|1|2017-10-01
18865|5 ( 43-46 )|weiss|Jako|10.09|1|7|13|1|2017-10-01
18867|L ( 152-158 )|schwarz|Nike|57.08|1|7|14|15|2017-10-01
18867|M ( 140-152 )|schwarz|Nike|57.08|1|7|14|4|2017-10-01
18867|S ( 128-140 )|schwarz|Nike|57.08|1|7|14|1|2017-10-01
18868|39|schwarz|Nike|95.18|1|2|3|1|2017-10-01
18871|34|blau|Nike|88.83|1|37|39|2|2017-11-10
18871|36|blau|Nike|88.83|1|37|39|1|2017-11-10
18871|38,5|blau|Nike|88.83|1|37|39|1|2017-11-10
18875|XL|rot|PUMA|63.43|1|7|28|1|2017-10-01
18881|L ( 152-158 )|grau|Nike|69.78|9|10|22|1|2017-12-08
18881|XL ( 158-170 )|grau|Nike|69.78|9|10|22|2|2017-12-08
18886|XL|schwarz|PUMA|18.98|1|7|8|1|2017-10-01
18887|8 ( XL )|schwarz|Erima|44.38|1|7|22|1|2017-10-01
18888|176|gruen|PUMA|44.38|15|33||2|2017-10-01
18891|42|weiss|adidas|253.93|1|2|4|1|2017-11-23
18891|42 2/3|weiss|adidas|253.93|1|2|4|1|2017-11-23
18891|43 1/3|weiss|adidas|253.93|1|2|4|1|2017-11-23
18891|44|weiss|adidas|253.93|1|2|4|1|2017-11-23
18891|44 2/3|weiss|adidas|253.93|1|2|4|1|2017-11-23
18891|45 1/3|weiss|adidas|253.93|1|2|4|1|2017-11-23
18893|4 ( 44-46 )|schwarz|Erima|16.44|1|7|13|1|2017-10-10
18895|38 2/3|orange|adidas|114.23|9|36|32|1|2017-10-01
18896|M ( 38/40 )|schwarz|Nike|57.08|9|10|35|1|2017-12-11
18897|164/176|rot|Jako|38.03|15|33||3|2017-10-01
18900|41 - 44|schwarz|Uhlsport|11.36|1|7|11|1|2017-10-01
18904|M ( 38/40 )|weiss|Nike|76.13|9|10|14|1|2017-10-01
18905|41|grau|Nike|177.73|9|18|32|1|2017-10-01
18905|42,5|grau|Nike|177.73|9|18|32|2|2017-10-01
18905|44|grau|Nike|177.73|9|18|32|1|2017-10-01
18905|45|grau|Nike|177.73|9|18|32|2|2017-10-01
18906|152|schwarz|Jako|29.14|1|7|17|1|2017-10-01
18906|164|schwarz|Jako|29.14|1|7|17|1|2017-10-01
18909|L|schwarz|adidas|31.68|1|7|21|1|2017-11-09
18909|M|schwarz|adidas|31.68|1|7|21|3|2017-11-09
18911|L|weiss|Nike|101.53|9|10|14|1|2017-10-01
18911|M|weiss|Nike|101.53|9|10|14|1|2017-10-01
18911|XL|weiss|Nike|101.53|9|10|14|2|2017-10-01
18914|45|schwarz|New Balance|114.23|9|18|32|1|2017-10-01
18915|XL|lila|PUMA|25.33|1|7|8|8|2017-10-01
18917|2XL|schwarz|Nike|21.52|1|7|25|2|2017-11-22
18917|L|schwarz|Nike|21.52|1|7|25|5|2017-11-22
18917|M|schwarz|Nike|21.52|1|7|25|2|2017-11-22
18917|S|schwarz|Nike|21.52|1|7|25|1|2017-11-22
18917|XL|schwarz|Nike|21.52|1|7|25|1|2017-11-22
18921|L/K|schwarz|Erima|50.73|1|7|16|1|2017-10-01
18923|S|schwarz|Nike|57.08|1|7|22|1|2017-10-01
18923|XL|schwarz|Nike|57.08|1|7|22|2|2017-10-01
18925|37|orange|Reebok|114.23|9|36|32|1|2017-10-01
18934|L ( 152-158 )|blau|Nike|22.79|1|7|8|1|2017-10-01
18934|XS ( 116-128 )|blau|Nike|22.79|1|7|8|1|2017-10-01
18939|L ( 152-158 )|blau|Nike|82.48|1|7|31|1|2017-10-01
18939|M ( 140-152 )|blau|Nike|82.48|1|7|31|1|2017-10-01
18939|XL ( 158-170 )|blau|Nike|82.48|1|7|31|1|2017-10-01
18942|40|schwarz|New Balance|107.88|9|36|32|1|2017-10-01
18944|42|schwarz|adidas|253.93|1|2|3|1|2017-12-13
18946|L|schwarz|Jako|44.38|1|7|16|3|2017-10-01
18946|M|schwarz|Jako|44.38|1|7|16|13|2017-10-01
18946|S|schwarz|Jako|44.38|1|7|16|5|2017-10-01
18946|XL|schwarz|Jako|44.38|1|7|16|3|2017-10-01
18954|L ( 152-158 )|rot|Nike|25.33|1|7|25|2|2017-10-01
18954|XL ( 158-170 )|rot|Nike|25.33|1|7|25|1|2017-10-01
18955|37,5|weiss|Nike|133.28|9|37|32|1|2017-10-01
18956|46 2/3|gold|adidas|165.03|1|2|3|1|2017-10-01
18962|L|blau|Jako|126.93|1|7|20|1|2017-10-01
18962|M|blau|Jako|126.93|1|7|20|1|2017-10-01
18962|XL|blau|Jako|126.93|1|7|20|1|2017-10-01
18969|2XL|gruen|adidas|63.43|1|7|14|6|2017-10-01
18969|L|gruen|adidas|63.43|1|7|14|2|2017-10-01
18969|M|gruen|adidas|63.43|1|7|14|6|2017-10-01
18969|S|gruen|adidas|63.43|1|7|14|3|2017-10-01
18969|XL|gruen|adidas|63.43|1|7|14|2|2017-10-01
18977|2 ( Senior )|weiss|Jako|8.82|1|7|12|3|2017-10-01
18978|L|gelb|Uhlsport|44.38|15|33||1|2017-10-01
18982|2XL|blau|Nike|22.79|1|7|8|2|2017-10-01
18982|L|blau|Nike|22.79|1|7|8|24|2017-10-01
18982|M|blau|Nike|22.79|1|7|8|24|2017-10-01
18982|S|blau|Nike|22.79|1|7|8|4|2017-10-01
18982|XL|blau|Nike|22.79|1|7|8|6|2017-10-01
18984|37 1/3|blau|adidas|76.13|1|37|6|1|2017-10-01
18988|128|rot|adidas|18.98|1|7|8|3|2017-10-01
18988|164|rot|adidas|18.98|1|7|8|1|2017-10-01
18991|L|blau|adidas|88.83|1|7|28|1|2017-11-10
18991|XL|blau|adidas|88.83|1|7|28|1|2017-11-10
18992|38|weiss|Nike|139.63|9|37|32|1|2017-10-01
18992|39|weiss|Nike|139.63|9|37|32|2|2017-10-01
18996|L ( 40/42 )|grau|Nike|126.93|9|10|14|1|2017-10-01
19004|2XL|rot|adidas|22.79|1|7|8|6|2017-10-01
19004|L|rot|adidas|22.79|1|7|8|9|2017-10-01
19004|M|rot|adidas|22.79|1|7|8|5|2017-10-01
19004|S|rot|adidas|22.79|1|7|8|1|2017-10-01
19004|XL|rot|adidas|22.79|1|7|8|12|2017-10-01
19006|L|gruen|Nike|44.38|1|7|14|2|2017-11-23
19006|M|gruen|Nike|44.38|1|7|14|1|2017-11-23
19010|L|grau|Under Armour|50.73|15|16||5|2017-10-01
19010|M|grau|Under Armour|50.73|15|16||2|2017-10-01
19010|XL|grau|Under Armour|50.73|15|16||1|2017-10-01
19013|2XL|schwarz|Nike|63.43|1|7|28|3|2017-10-01
19013|L|schwarz|Nike|63.43|1|7|28|6|2017-10-01
19013|M|schwarz|Nike|63.43|1|7|28|11|2017-10-01
19013|S|schwarz|Nike|63.43|1|7|28|3|2017-10-01
19013|XL|schwarz|Nike|63.43|1|7|28|5|2017-10-01
19015|XL|grau|Nike|38.03|9|10|25|1|2017-10-01
19018|L|blau|Nike|25.33|1|7|8|3|2017-10-01
19018|M|blau|Nike|25.33|1|7|8|2|2017-10-01
19018|S|blau|Nike|25.33|1|7|8|1|2017-10-01
19018|XL|blau|Nike|25.33|1|7|8|1|2017-10-01
19019|46|gruen|adidas|228.53|1|2|6|1|2017-10-01
19020|38|blau|Nike|139.63|1|37|3|1|2017-10-01
19020|38,5|blau|Nike|139.63|1|37|3|1|2017-10-01
19023|41 1/3|weiss|adidas|444.43|1|2|3|1|2017-10-30
19027|L|gelb|PUMA|44.38|15|33||4|2017-10-01
19027|S|gelb|PUMA|44.38|15|33||1|2017-10-01
19027|XL|gelb|PUMA|44.38|15|33||3|2017-10-01
19028|43 1/3|blau|adidas|126.93|9|18|32|1|2017-10-01
19031|43|schwarz|PUMA|95.18|1|2|3|1|2017-10-01
19031|44|schwarz|PUMA|95.18|1|2|3|2|2017-10-01
19032|152|schwarz|Erima|41.84|1|7|17|1|2017-10-01
19032|164|schwarz|Erima|41.84|1|7|17|2|2017-10-01
19033|42|schwarz|Nike|126.93|1|2|6|1|2017-10-01
19033|42,5|schwarz|Nike|126.93|1|2|6|2|2017-10-01
19033|44,5|schwarz|Nike|126.93|1|2|6|2|2017-10-01
19033|45|schwarz|Nike|126.93|1|2|6|3|2017-10-01
19033|46|schwarz|Nike|126.93|1|2|6|1|2017-10-01
19033|47,5|schwarz|Nike|126.93|1|2|6|1|2017-10-01
19034|39 1/3|schwarz|adidas|253.93|1|2|5|1|2017-11-21
19034|42 2/3|schwarz|adidas|253.93|1|2|5|1|2017-11-21
19034|44|schwarz|adidas|253.93|1|2|5|1|2017-11-21
19035|36|grau|Nike|152.33|9|36|32|1|2017-10-01
19035|36,5|grau|Nike|152.33|9|36|32|1|2017-10-01
19044|40,5|grau|Nike|171.38|9|36|32|1|2017-10-01
19051|3XL|schwarz|Jako|46.92|1|7|22|1|2017-10-01
19052|39|weiss|Reebok|101.53|9|36|32|1|2017-12-04
19054|XS ( 116-128 )|gelb|Nike|22.79|1|7|21|2|2017-10-01
19057|42|blau|Nike|101.53|9|36|32|1|2017-10-01
19058|36|weiss|Reebok|114.23|9|36|32|3|2017-10-01
19058|37|weiss|Reebok|114.23|9|36|32|6|2017-10-01
19058|37,5|weiss|Reebok|114.23|9|36|32|10|2017-10-01
19058|38|weiss|Reebok|114.23|9|36|32|8|2017-10-01
19058|38,5|weiss|Reebok|114.23|9|36|32|8|2017-10-01
19058|39|weiss|Reebok|114.23|9|36|32|13|2017-10-01
19058|40|weiss|Reebok|114.23|9|36|32|3|2017-10-01
19058|40,5|weiss|Reebok|114.23|9|36|32|2|2017-10-01
19058|41|weiss|Reebok|114.23|9|36|32|3|2017-10-01
19058|42|weiss|Reebok|114.23|9|36|32|3|2017-10-01
19063|L|schwarz|adidas|63.43|1|7|21|1|2017-10-01
19063|M|schwarz|adidas|63.43|1|7|21|5|2017-10-01
19067|42|schwarz|Nike|82.48|1|2|4|1|2017-10-01
19067|42,5|schwarz|Nike|82.48|1|2|4|2|2017-10-01
19067|43|schwarz|Nike|82.48|1|2|4|1|2017-10-01
19069|42 2/3|blau|adidas|114.23|9|18|32|2|2017-10-01
19075|S|blau|adidas|44.38|1|7|22|1|2017-11-02
19080|39|rot|Nike|114.23|1|2|6|1|2017-10-01
19080|40|rot|Nike|114.23|1|2|6|1|2017-10-01
19080|40,5|rot|Nike|114.23|1|2|6|1|2017-10-01
19080|41|rot|Nike|114.23|1|2|6|2|2017-10-01
19080|42|rot|Nike|114.23|1|2|6|1|2017-10-01
19080|42,5|rot|Nike|114.23|1|2|6|2|2017-10-01
19080|43|rot|Nike|114.23|1|2|6|1|2017-10-01
19080|44|rot|Nike|114.23|1|2|6|2|2017-10-01
19080|45|rot|Nike|114.23|1|2|6|1|2017-10-01
19080|46|rot|Nike|114.23|1|2|6|1|2017-10-01
19080|47,5|rot|Nike|114.23|1|2|6|1|2017-10-01
19087|36,5|grau|Nike|190.43|1|37|3|1|2017-10-01
19089|42 2/3|schwarz|adidas|279.33|1|2|39|3|2017-10-01
19089|43 1/3|schwarz|adidas|279.33|1|2|39|1|2017-10-01
19089|44|schwarz|adidas|279.33|1|2|39|1|2017-10-01
19089|44 2/3|schwarz|adidas|279.33|1|2|39|1|2017-10-01
19089|45 1/3|schwarz|adidas|279.33|1|2|39|3|2017-10-01
19089|46 2/3|schwarz|adidas|279.33|1|2|39|1|2017-10-01
19089|48|schwarz|adidas|279.33|1|2|39|1|2017-10-01
19095|40 2/3|rot|adidas|380.93|1|2|4|1|2017-10-01
19095|41 1/3|rot|adidas|380.93|1|2|4|1|2017-10-01
19095|42|rot|adidas|380.93|1|2|4|2|2017-10-01
19095|42 2/3|rot|adidas|380.93|1|2|4|2|2017-10-01
19095|44 2/3|rot|adidas|380.93|1|2|4|1|2017-10-01
19095|45 1/3|rot|adidas|380.93|1|2|4|2|2017-10-01
19098|L|schwarz|adidas|18.98|1|7|21|1|2017-10-01
19098|M|schwarz|adidas|18.98|1|7|21|11|2017-10-01
19098|S|schwarz|adidas|18.98|1|7|21|2|2017-10-01
19098|XL|schwarz|adidas|18.98|1|7|21|1|2017-10-01
19099|42|silber|Nike|145.98|9|18|32|1|2017-10-01
19099|43|silber|Nike|145.98|9|18|32|1|2017-10-01
19099|44|silber|Nike|145.98|9|18|32|1|2017-10-01
19100|XS|weiss|adidas|29.14|1|7|8|1|2017-10-01
19103|46 2/3|schwarz|adidas|203.13|1|2|5|1|2017-10-01
19107|L|blau|adidas|38.03|1|7|21|6|2017-10-24
19107|M|blau|adidas|38.03|1|7|21|1|2017-10-24
19110|L|blau|Nike|101.53|9|10|35|1|2017-10-01
19110|M|blau|Nike|101.53|9|10|35|3|2017-10-01
19115|45|grau|Nike|165.03|1|2|3|1|2017-10-01
19117|M|schwarz|Erima|44.38|1|7|16|1|2017-10-01
19119|24 (M)|blau|Jako|35.49|1|7|16|1|2017-10-01
19119|28 (3XL)|blau|Jako|35.49|1|7|16|1|2017-10-01
19121|42,5|weiss|New Balance|292.03|1|2|3|2|2017-10-01
19124|45 1/3|rot|adidas|380.93|1|2|3|1|2017-10-01
19128|L|schwarz|Nike|190.43|15|16||1|2017-10-01
19129|2XL|blau|Nike|50.73|1|7|16|1|2017-10-01
19129|L|blau|Nike|50.73|1|7|16|4|2017-10-01
19129|M|blau|Nike|50.73|1|7|16|1|2017-10-01
19129|XL|blau|Nike|50.73|1|7|16|1|2017-10-01
19134|41,5|weiss|Asics|114.23|9|18|32|1|2017-10-01
19134|44,5|weiss|Asics|114.23|9|18|32|1|2017-10-01
19142|44|schwarz|Asics|152.33|9|18|32|1|2017-10-01
19144|XL|gruen|Jako|13.9|1|7|25|1|2017-10-01
19145|L ( 42-46 )|schwarz|Nike|12.63|1|7|13|121|2017-10-01
19145|M ( 38-42 )|schwarz|Nike|12.63|1|7|13|141|2017-10-01
19145|S ( 34-38 )|schwarz|Nike|12.63|1|7|13|7|2017-10-01
19145|XL (46-50 )|schwarz|Nike|12.63|1|7|13|11|2017-10-01
19145|XS ( 30-34 )|schwarz|Nike|12.63|1|7|13|1|2017-10-01
19148|L ( 152-158 )|blau|Nike|44.38|1|7|14|1|2017-10-01
19148|M ( 140-152 )|blau|Nike|44.38|1|7|14|1|2017-10-01
19148|XL ( 158-170 )|blau|Nike|44.38|1|7|14|4|2017-10-01
19149|44|schwarz|Erima|31.68|1|7|16|1|2017-10-01
19150|40|schwarz|adidas|114.23|1|2|3|1|2017-11-23
19150|41 1/3|schwarz|adidas|114.23|1|2|3|2|2017-11-23
19150|43 1/3|schwarz|adidas|114.23|1|2|3|2|2017-11-23
19150|47 1/3|schwarz|adidas|114.23|1|2|3|1|2017-11-23
19150|48|schwarz|adidas|114.23|1|2|3|1|2017-11-23
19154|M ( 38-42 )|schwarz|Nike|12.63|1|7|13|1|2017-10-01
19155|44,5|grau|Nike|209.48|9|18|32|1|2017-10-01
19159|L|schwarz|Uhlsport|76.13|1|7|17|1|2017-10-01
19159|M|schwarz|Uhlsport|76.13|1|7|17|1|2017-10-01
19159|S|schwarz|Uhlsport|76.13|1|7|17|1|2017-10-01
19161|44|grau|Nike|31.68|9|18|38|1|2017-10-01
19162|2XL|weiss|adidas|44.38|15|33||3|2017-11-17
19162|L|weiss|adidas|44.38|15|33||49|2017-11-17
19162|M|weiss|adidas|44.38|15|33||16|2017-11-17
19162|S|weiss|adidas|44.38|15|33||6|2017-11-17
19162|XL|weiss|adidas|44.38|15|33||10|2017-11-17
19164|M|schwarz|Converse|76.13|9|10|35|1|2017-10-01
19164|S|schwarz|Converse|76.13|9|10|35|1|2017-10-01
19166|34|blau|Nike|88.83|1|37|3|1|2017-10-01
19168|2XL|schwarz|PUMA|25.33|1|7|8|2|2017-10-01
19168|L|schwarz|PUMA|25.33|1|7|8|3|2017-10-01
19168|M|schwarz|PUMA|25.33|1|7|8|3|2017-10-01
19168|XL|schwarz|PUMA|25.33|1|7|8|1|2017-10-01
19171|140|blau|adidas|50.73|1|7|16|1|2017-10-01
19171|152|blau|adidas|50.73|1|7|16|1|2017-10-01
19171|176|blau|adidas|50.73|1|7|16|4|2017-10-01
19172|40,5|tuerkis|Reebok|114.23|9|36|32|1|2017-10-01
19178|41 1/3|schwarz|adidas|114.23|9|18|32|1|2017-10-01
19178|42|schwarz|adidas|114.23|9|18|32|1|2017-10-01
19178|45 1/3|schwarz|adidas|114.23|9|18|32|1|2017-10-01
19179|M|schwarz|Jako|25.33|1|7|29|1|2017-10-01
19179|S|schwarz|Jako|25.33|1|7|29|1|2017-10-01
19191|42,5|schwarz|Nike|279.33|1|2|3|1|2017-10-01
19191|44|schwarz|Nike|279.33|1|2|3|2|2017-10-01
19191|46|schwarz|Nike|279.33|1|2|3|1|2017-10-01
19196|L|blau|adidas|25.33|1|7|8|8|2017-10-01
19196|M|blau|adidas|25.33|1|7|8|5|2017-10-01
19196|XL|blau|adidas|25.33|1|7|8|7|2017-10-01
19199|2XL|schwarz|Nike|50.73|1|7|16|3|2017-10-01
19199|L|schwarz|Nike|50.73|1|7|16|7|2017-10-01
19199|XL|schwarz|Nike|50.73|1|7|16|5|2017-10-01
19200|L|schwarz|Jordan|57.08|9|10|42|1|2017-10-01
19200|M|schwarz|Jordan|57.08|9|10|42|1|2017-10-01
19200|S|schwarz|Jordan|57.08|9|10|42|1|2017-10-01
19202|L|schwarz|Jako|31.68|15|16||3|2017-10-01
19202|M|schwarz|Jako|31.68|15|16||7|2017-10-01
19202|S|schwarz|Jako|31.68|15|16||1|2017-10-01
19204|38|weiss|Converse|82.48|9|36|32|1|2017-10-01
19204|38,5|weiss|Converse|82.48|9|36|32|2|2017-10-01
19205|L ( 152-158 )|grau|Nike|38.03|15|16||1|2017-12-08
19205|M ( 140-152 )|grau|Nike|38.03|15|16||1|2017-12-08
19205|XL ( 158-170 )|grau|Nike|38.03|15|16||3|2017-12-08
19207|L|weiss|Nike|38.03|9|10|25|1|2017-10-01
19208|3|lila|PUMA|7.55|1|7|12|1|2017-10-01
19210|S|weiss|adidas|38.03|1|7|21|1|2017-10-24
19213|45,5|weiss|Nike|107.88|9|18|32|1|2017-10-01
19217|L|schwarz|Nike|25.33|1|7|8|9|2017-11-23
19217|M|schwarz|Nike|25.33|1|7|8|4|2017-11-23
19217|XL|schwarz|Nike|25.33|1|7|8|1|2017-11-23
19225|41|weiss|Nike|304.73|1|2|3|1|2017-10-01
19225|44|weiss|Nike|304.73|1|2|3|1|2017-10-01
19225|45|weiss|Nike|304.73|1|2|3|1|2017-10-01
19225|46|weiss|Nike|304.73|1|2|3|1|2017-10-01
19225|47,5|weiss|Nike|304.73|1|2|3|1|2017-10-01
19229|40|schwarz|adidas|101.53|1|2|6|1|2017-10-01
19229|40 2/3|schwarz|adidas|101.53|1|2|6|1|2017-10-01
19229|41 1/3|schwarz|adidas|101.53|1|2|6|1|2017-10-01
19229|42 2/3|schwarz|adidas|101.53|1|2|6|1|2017-10-01
19229|44 2/3|schwarz|adidas|101.53|1|2|6|1|2017-10-01
19229|46 2/3|schwarz|adidas|101.53|1|2|6|3|2017-10-01
19229|47 1/3|schwarz|adidas|101.53|1|2|6|1|2017-10-01
19231|L ( 40/42 )|grau|Nike|63.43|9|10|14|3|2017-10-01
19231|M ( 38/40 )|grau|Nike|63.43|9|10|14|2|2017-10-01
19231|S ( 34/36 )|grau|Nike|63.43|9|10|14|1|2017-10-01
19235|2XL|rot|adidas|44.38|15|33||1|2017-10-01
19235|L|rot|adidas|44.38|15|33||2|2017-10-01
19235|S|rot|adidas|44.38|15|33||1|2017-10-01
19235|XL|rot|adidas|44.38|15|33||13|2017-10-01
19239|5 ( 43-46 )|gruen|Jako|11.36|1|7|12|1|2017-10-01
19240|152|schwarz|adidas|29.14|1|7|22|1|2017-10-24
19240|164|schwarz|adidas|29.14|1|7|22|1|2017-10-24
19241|L ( 42-46 )|schwarz|Jordan|20.25|9|10|11|3|2017-10-01
19242|L ( 152-158 )|blau|Nike|25.33|1|7|21|1|2017-10-01
19242|M ( 140-152 )|blau|Nike|25.33|1|7|21|1|2017-10-01
19242|XL ( 158-170 )|blau|Nike|25.33|1|7|21|1|2017-10-01
19243|XL ( 158-170 )|schwarz|Nike|31.68|1|7|25|1|2017-10-01
19245|2XL|weiss|Nike|63.43|15|16||1|2017-10-01
19245|S|weiss|Nike|63.43|15|16||2|2017-10-01
19245|XL|weiss|Nike|63.43|15|16||1|2017-10-01
19246|37 1/3|rot|adidas|228.53|1|37|3|1|2017-10-01
19246|38|rot|adidas|228.53|1|37|3|2|2017-10-01
19247|M|schwarz|Hummel|50.73|1|7|16|2|2017-10-01
19248|39 1/3|schwarz|adidas|69.78|1|2|3|1|2017-10-01
19248|40|schwarz|adidas|69.78|1|2|3|1|2017-10-01
19248|41 1/3|schwarz|adidas|69.78|1|2|3|6|2017-10-01
19248|43 1/3|schwarz|adidas|69.78|1|2|3|6|2017-10-01
19248|46|schwarz|adidas|69.78|1|2|3|3|2017-10-01
19249|44,5|schwarz|PUMA|101.53|1|2|5|1|2017-11-24
19250|S|schwarz|Hummel|31.68|1|7|8|1|2017-10-01
19251|L|grau|Nike|25.33|9|10|25|1|2017-12-07
19253|L|gelb|adidas|31.68|1|7|21|2|2017-11-09
19253|M|gelb|adidas|31.68|1|7|21|1|2017-11-09
19254|2XL|schwarz|Nike|69.78|1|7|14|1|2017-10-01
19255|L|gelb|adidas|69.78|1|7|31|1|2017-10-01
19255|M|gelb|adidas|69.78|1|7|31|2|2017-10-01
19255|S|gelb|adidas|69.78|1|7|31|2|2017-10-01
19256|152|gelb|adidas|16.44|1|7|21|1|2017-10-01
19259|2XL|rot|adidas|63.43|1|7|17|1|2017-10-01
19259|L|rot|adidas|63.43|1|7|17|1|2017-10-01
19261|36,5|rot|Nike|69.78|1|37|6|1|2017-10-01
19264|2XL|weiss|Nike|38.03|15|24||1|2017-10-01
19264|L|weiss|Nike|38.03|15|24||2|2017-10-01
19264|M|weiss|Nike|38.03|15|24||9|2017-10-01
19264|S|weiss|Nike|38.03|15|24||2|2017-10-01
19264|XL|weiss|Nike|38.03|15|24||3|2017-10-01
19265|2XL|rot|Nike|25.33|1|7|8|1|2017-10-01
19265|L|rot|Nike|25.33|1|7|8|6|2017-10-01
19265|M|rot|Nike|25.33|1|7|8|2|2017-10-01
19265|S|rot|Nike|25.33|1|7|8|1|2017-10-01
19265|XL|rot|Nike|25.33|1|7|8|4|2017-10-01
19266|L|schwarz|adidas|63.43|1|7|16|1|2017-10-01
19266|L/T|schwarz|adidas|63.43|1|7|16|3|2017-10-01
19266|M|schwarz|adidas|63.43|1|7|16|1|2017-10-01
19266|S|schwarz|adidas|63.43|1|7|16|32|2017-10-01
19266|XL|schwarz|adidas|63.43|1|7|16|7|2017-10-01
19266|XS|schwarz|adidas|63.43|1|7|16|18|2017-10-01
19267|40 2/3|schwarz|adidas|419.03|1|2|3|1|2017-10-01
19267|41 1/3|schwarz|adidas|419.03|1|2|3|1|2017-10-01
19267|42|schwarz|adidas|419.03|1|2|3|1|2017-10-01
19267|42 2/3|schwarz|adidas|419.03|1|2|3|2|2017-10-01
19267|44 2/3|schwarz|adidas|419.03|1|2|3|1|2017-10-01
19267|45 1/3|schwarz|adidas|419.03|1|2|3|1|2017-10-01
19267|46|schwarz|adidas|419.03|1|2|3|1|2017-10-01
19268|38,5|silber|Converse|95.18|9|36|32|1|2017-10-01
19268|40|silber|Converse|95.18|9|36|32|1|2017-10-01
19271|152|blau|adidas|57.08|1|7|14|1|2017-10-01
19272|39 1/3|schwarz|adidas|279.33|1|2|3|1|2017-11-15
19272|40|schwarz|adidas|279.33|1|2|3|1|2017-11-15
19272|40 2/3|schwarz|adidas|279.33|1|2|3|2|2017-11-15
19272|41 1/3|schwarz|adidas|279.33|1|2|3|7|2017-11-15
19272|42|schwarz|adidas|279.33|1|2|3|2|2017-11-15
19272|42 2/3|schwarz|adidas|279.33|1|2|3|4|2017-11-15
19272|43 1/3|schwarz|adidas|279.33|1|2|3|3|2017-11-15
19272|44|schwarz|adidas|279.33|1|2|3|5|2017-11-15
19272|44 2/3|schwarz|adidas|279.33|1|2|3|2|2017-11-15
19272|45 1/3|schwarz|adidas|279.33|1|2|3|3|2017-11-15
19272|46|schwarz|adidas|279.33|1|2|3|4|2017-11-15
19272|46 2/3|schwarz|adidas|279.33|1|2|3|2|2017-11-15
19272|48|schwarz|adidas|279.33|1|2|3|1|2017-11-15
19275|3|weiss|PUMA|7.55|1|7|12|1|2017-10-01
19277|L|schwarz|Nike|31.68|1|7|8|3|2017-11-24
19277|M|schwarz|Nike|31.68|1|7|8|1|2017-11-24
19280|39|schwarz|Nike|279.33|1|2|3|1|2017-10-01
19280|40|schwarz|Nike|279.33|1|2|3|1|2017-10-01
19280|40,5|schwarz|Nike|279.33|1|2|3|1|2017-10-01
19280|41|schwarz|Nike|279.33|1|2|3|1|2017-10-01
19280|42|schwarz|Nike|279.33|1|2|3|11|2017-10-01
19280|42,5|schwarz|Nike|279.33|1|2|3|2|2017-10-01
19280|43|schwarz|Nike|279.33|1|2|3|14|2017-10-01
19280|44|schwarz|Nike|279.33|1|2|3|14|2017-10-01
19280|44,5|schwarz|Nike|279.33|1|2|3|8|2017-10-01
19280|45|schwarz|Nike|279.33|1|2|3|10|2017-10-01
19280|45,5|schwarz|Nike|279.33|1|2|3|1|2017-10-01
19280|46|schwarz|Nike|279.33|1|2|3|2|2017-10-01
19280|47,5|schwarz|Nike|279.33|1|2|3|1|2017-10-01
19284|41|khaki|Nike|203.13|9|18|32|1|2017-10-01
19288|2XL|schwarz|Nike|50.73|1|7|16|2|2017-10-01
19288|L|schwarz|Nike|50.73|1|7|16|129|2017-10-01
19288|M|schwarz|Nike|50.73|1|7|16|16|2017-10-01
19288|S|schwarz|Nike|50.73|1|7|16|1|2017-10-01
19288|XL|schwarz|Nike|50.73|1|7|16|7|2017-10-01
19301|42,5|gruen|Nike|114.23|1|2|6|1|2017-10-01
19301|43|gruen|Nike|114.23|1|2|6|2|2017-10-01
19303|41 1/3|rot|adidas|419.03|1|2|3|1|2017-12-19
19308|140|schwarz|adidas|38.03|1|7|28|1|2017-10-01
