pid|size|color|brand|rrp|mainCategory|category|subCategory|releaseDate|stock
12690|47|schwarz|Nike|215.83|1|2|3|2017-10-01|1
12690|47,5|schwarz|Nike|215.83|1|2|3|2017-10-01|1
17029|42|schwarz|Nike|279.33|1|2|3|2017-10-01|1
17029|43|schwarz|Nike|279.33|1|2|3|2017-10-01|1
17029|44|schwarz|Nike|279.33|1|2|3|2017-10-01|3
17029|45|schwarz|Nike|279.33|1|2|3|2017-10-01|2
17029|46|schwarz|Nike|279.33|1|2|3|2017-10-01|1
17029|47|schwarz|Nike|279.33|1|2|3|2017-10-01|2
17029|47,5|schwarz|Nike|279.33|1|2|3|2017-10-01|1
14758|44,5|blau|Nike|279.33|1|2|3|2017-10-01|1
14758|45,5|blau|Nike|279.33|1|2|3|2017-10-01|1
18535|41|schwarz|Nike|222.18|1|2|5|2017-10-01|1
18442|38,5|blau|Nike|190.43|1|37|3|2017-10-01|1
21453|43|schwarz|Nike|88.83|1|2|3|2017-10-01|1
21453|44|schwarz|Nike|88.83|1|2|3|2017-10-01|2
21453|44,5|schwarz|Nike|88.83|1|2|3|2017-10-01|1
21453|45|schwarz|Nike|88.83|1|2|3|2017-10-01|2
21453|46|schwarz|Nike|88.83|1|2|3|2017-10-01|3
21391|42,5|blau|Nike|88.83|1|2|3|2017-10-01|1
21391|43|blau|Nike|88.83|1|2|3|2017-10-01|2
21391|45|blau|Nike|88.83|1|2|3|2017-10-01|1
21391|45,5|blau|Nike|88.83|1|2|3|2017-10-01|4
21391|46|blau|Nike|88.83|1|2|3|2017-10-01|1
19682|39|schwarz|Nike|88.83|1|2|5|2017-10-01|1
19682|40|schwarz|Nike|88.83|1|2|5|2017-10-01|1
19682|42|schwarz|Nike|88.83|1|2|5|2017-10-01|1
19682|42,5|schwarz|Nike|88.83|1|2|5|2017-10-01|1
19682|44|schwarz|Nike|88.83|1|2|5|2017-10-01|1
19682|44,5|schwarz|Nike|88.83|1|2|5|2017-10-01|1
21851|39|blau|Nike|88.83|1|2|5|2017-10-01|1
21851|41|blau|Nike|88.83|1|2|5|2017-10-01|2
21851|43|blau|Nike|88.83|1|2|5|2017-10-01|2
21851|44|blau|Nike|88.83|1|2|5|2017-10-01|2
21851|45,5|blau|Nike|88.83|1|2|5|2017-10-01|4
21851|47|blau|Nike|88.83|1|2|5|2017-10-01|3
17726|42|schwarz|Nike|88.83|1|2|6|2017-10-01|2
17726|42,5|schwarz|Nike|88.83|1|2|6|2017-10-01|1
17726|43|schwarz|Nike|88.83|1|2|6|2017-10-01|1
17726|44|schwarz|Nike|88.83|1|2|6|2017-10-01|4
17726|44,5|schwarz|Nike|88.83|1|2|6|2017-10-01|2
17726|45,5|schwarz|Nike|88.83|1|2|6|2017-10-01|2
17726|47,5|schwarz|Nike|88.83|1|2|6|2017-10-01|1
20405|40|blau|Nike|88.83|1|2|6|2017-10-01|1
20405|41|blau|Nike|88.83|1|2|6|2017-10-01|1
20405|42,5|blau|Nike|88.83|1|2|6|2017-10-01|1
20405|43|blau|Nike|88.83|1|2|6|2017-10-01|3
20405|44|blau|Nike|88.83|1|2|6|2017-10-01|1
20405|44,5|blau|Nike|88.83|1|2|6|2017-10-01|1
22718|39|schwarz|Nike|114.23|1|2|6|2017-10-01|1
22718|40|schwarz|Nike|114.23|1|2|6|2017-10-01|1
22718|42|schwarz|Nike|114.23|1|2|6|2017-10-01|1
22718|42,5|schwarz|Nike|114.23|1|2|6|2017-10-01|2
22718|43|schwarz|Nike|114.23|1|2|6|2017-10-01|1
22718|44|schwarz|Nike|114.23|1|2|6|2017-10-01|6
22718|44,5|schwarz|Nike|114.23|1|2|6|2017-10-01|7
22718|45,5|schwarz|Nike|114.23|1|2|6|2017-10-01|1
22718|46|schwarz|Nike|114.23|1|2|6|2017-10-01|2
22718|47|schwarz|Nike|114.23|1|2|6|2017-10-01|1
22718|47,5|schwarz|Nike|114.23|1|2|6|2017-10-01|1
11181|42,5|schwarz|Nike|380.93|1|2|39|2017-10-01|1
11181|43|schwarz|Nike|380.93|1|2|39|2017-10-01|1
11181|44|schwarz|Nike|380.93|1|2|39|2017-10-01|2
11181|44,5|schwarz|Nike|380.93|1|2|39|2017-10-01|1
11181|45|schwarz|Nike|380.93|1|2|39|2017-10-01|3
13567|42,5|schwarz|Nike|368.23|1|2|3|2017-10-01|2
13567|43|schwarz|Nike|368.23|1|2|3|2017-10-01|8
13567|44|schwarz|Nike|368.23|1|2|3|2017-10-01|1
13567|44,5|schwarz|Nike|368.23|1|2|3|2017-10-01|7
13567|45|schwarz|Nike|368.23|1|2|3|2017-10-01|2
13567|45,5|schwarz|Nike|368.23|1|2|3|2017-10-01|2
13567|46|schwarz|Nike|368.23|1|2|3|2017-10-01|1
13567|47,5|schwarz|Nike|368.23|1|2|3|2017-10-01|1
15287|43|blau|Nike|368.23|1|2|3|2017-10-01|1
15287|44|blau|Nike|368.23|1|2|3|2017-10-01|2
17708|39|rot|Nike|152.33|1|2|3|2017-10-01|1
17708|40|rot|Nike|152.33|1|2|3|2017-10-01|1
17708|40,5|rot|Nike|152.33|1|2|3|2017-10-01|1
17708|41|rot|Nike|152.33|1|2|3|2017-10-01|1
17708|42|rot|Nike|152.33|1|2|3|2017-10-01|2
17708|42,5|rot|Nike|152.33|1|2|3|2017-10-01|7
17708|43|rot|Nike|152.33|1|2|3|2017-10-01|1
17708|44|rot|Nike|152.33|1|2|3|2017-10-01|3
17708|44,5|rot|Nike|152.33|1|2|3|2017-10-01|2
17708|45|rot|Nike|152.33|1|2|3|2017-10-01|2
17708|45,5|rot|Nike|152.33|1|2|3|2017-10-01|1
17708|46|rot|Nike|152.33|1|2|3|2017-10-01|2
17233|41|rot|Nike|165.03|1|2|39|2017-10-01|1
17233|42|rot|Nike|165.03|1|2|39|2017-10-01|1
17233|43|rot|Nike|165.03|1|2|39|2017-10-01|1
17233|44|rot|Nike|165.03|1|2|39|2017-10-01|1
17233|45|rot|Nike|165.03|1|2|39|2017-10-01|1
17233|45,5|rot|Nike|165.03|1|2|39|2017-10-01|2
10208|34|weiss|Nike|69.78|1|37|6|2017-10-01|1
10208|37,5|weiss|Nike|69.78|1|37|6|2017-10-01|1
13699|32|weiss|Nike|69.78|1|37|5|2017-10-01|1
16929|43|weiss|Nike|412.68|1|2|39|2017-10-01|1
16929|44|weiss|Nike|412.68|1|2|39|2017-10-01|1
22200|42,5|weiss|Nike|399.98|1|2|3|2017-10-01|1
22200|43|weiss|Nike|399.98|1|2|3|2017-10-01|2
22200|44|weiss|Nike|399.98|1|2|3|2017-10-01|1
22200|46|weiss|Nike|399.98|1|2|3|2017-10-01|1
15810|40|weiss|Nike|311.08|1|2|3|2017-10-01|1
15810|41|weiss|Nike|311.08|1|2|3|2017-10-01|2
15810|42|weiss|Nike|311.08|1|2|3|2017-10-01|1
15810|42,5|weiss|Nike|311.08|1|2|3|2017-10-01|4
15810|43|weiss|Nike|311.08|1|2|3|2017-10-01|1
15810|44|weiss|Nike|311.08|1|2|3|2017-10-01|2
15810|44,5|weiss|Nike|311.08|1|2|3|2017-10-01|2
15810|45|weiss|Nike|311.08|1|2|3|2017-10-01|1
18807|42|weiss|Nike|228.53|1|2|3|2017-10-01|1
18807|44|weiss|Nike|228.53|1|2|3|2017-10-01|2
15071|42|weiss|Nike|241.23|1|2|39|2017-10-01|1
15071|43|weiss|Nike|241.23|1|2|39|2017-10-01|1
15071|44|weiss|Nike|241.23|1|2|39|2017-10-01|1
16393|43|weiss|Nike|95.18|1|2|5|2017-10-01|2
16393|46|weiss|Nike|95.18|1|2|5|2017-10-01|2
22869|39|weiss|Nike|95.18|1|2|3|2017-10-01|1
22869|40|weiss|Nike|95.18|1|2|3|2017-10-01|1
22869|40,5|weiss|Nike|95.18|1|2|3|2017-10-01|1
22869|41|weiss|Nike|95.18|1|2|3|2017-10-01|5
22869|42|weiss|Nike|95.18|1|2|3|2017-10-01|1
22869|43|weiss|Nike|95.18|1|2|3|2017-10-01|3
22869|44|weiss|Nike|95.18|1|2|3|2017-10-01|1
22869|44,5|weiss|Nike|95.18|1|2|3|2017-10-01|1
22869|45|weiss|Nike|95.18|1|2|3|2017-10-01|1
22869|45,5|weiss|Nike|95.18|1|2|3|2017-10-01|1
22869|47,5|weiss|Nike|95.18|1|2|3|2017-10-01|2
17666|39|weiss|Nike|95.18|1|2|6|2017-10-01|2
17666|40|weiss|Nike|95.18|1|2|6|2017-10-01|1
17666|41|weiss|Nike|95.18|1|2|6|2017-10-01|1
17666|42|weiss|Nike|95.18|1|2|6|2017-10-01|1
17666|44|weiss|Nike|95.18|1|2|6|2017-10-01|1
17666|44,5|weiss|Nike|95.18|1|2|6|2017-10-01|3
17666|45|weiss|Nike|95.18|1|2|6|2017-10-01|1
17666|46|weiss|Nike|95.18|1|2|6|2017-10-01|3
15978|46|weiss|Nike|222.18|1|2|5|2017-10-01|2
12647|40,5|rot|Nike|380.93|1|2|39|2017-10-01|1
12647|43|rot|Nike|380.93|1|2|39|2017-10-01|3
12647|45|rot|Nike|380.93|1|2|39|2017-10-01|2
12647|45,5|rot|Nike|380.93|1|2|39|2017-10-01|2
21891|40|blau|Nike|215.83|1|2|3|2017-10-01|1
21891|40,5|blau|Nike|215.83|1|2|3|2017-10-01|1
21891|42|blau|Nike|215.83|1|2|3|2017-10-01|3
21891|42,5|blau|Nike|215.83|1|2|3|2017-10-01|1
21891|43|blau|Nike|215.83|1|2|3|2017-10-01|1
21891|44|blau|Nike|215.83|1|2|3|2017-10-01|1
21891|44,5|blau|Nike|215.83|1|2|3|2017-10-01|1
21891|45,5|blau|Nike|215.83|1|2|3|2017-10-01|1
21891|47|blau|Nike|215.83|1|2|3|2017-10-01|2
21891|47,5|blau|Nike|215.83|1|2|3|2017-10-01|1
11227|39|rot|Nike|215.83|1|2|3|2017-10-01|1
11227|40|rot|Nike|215.83|1|2|3|2017-10-01|2
11227|40,5|rot|Nike|215.83|1|2|3|2017-10-01|1
11227|41|rot|Nike|215.83|1|2|3|2017-10-01|1
11227|42|rot|Nike|215.83|1|2|3|2017-10-01|6
11227|42,5|rot|Nike|215.83|1|2|3|2017-10-01|1
11227|43|rot|Nike|215.83|1|2|3|2017-10-01|5
11227|44|rot|Nike|215.83|1|2|3|2017-10-01|3
11227|44,5|rot|Nike|215.83|1|2|3|2017-10-01|1
11227|45|rot|Nike|215.83|1|2|3|2017-10-01|3
11227|45,5|rot|Nike|215.83|1|2|3|2017-10-01|1
11227|46|rot|Nike|215.83|1|2|3|2017-10-01|1
11227|47|rot|Nike|215.83|1|2|3|2017-10-01|1
11227|47,5|rot|Nike|215.83|1|2|3|2017-10-01|1
21264|39|blau|Nike|95.18|1|2|3|2017-10-01|1
21264|41|blau|Nike|95.18|1|2|3|2017-10-01|1
21264|42|blau|Nike|95.18|1|2|3|2017-10-01|1
21264|43|blau|Nike|95.18|1|2|3|2017-10-01|1
21264|44|blau|Nike|95.18|1|2|3|2017-10-01|1
21264|44,5|blau|Nike|95.18|1|2|3|2017-10-01|2
21264|45|blau|Nike|95.18|1|2|3|2017-10-01|1
21264|45,5|blau|Nike|95.18|1|2|3|2017-10-01|1
20816|40,5|rot|Nike|95.18|1|2|3|2017-10-01|2
20816|41|rot|Nike|95.18|1|2|3|2017-10-01|1
20816|42|rot|Nike|95.18|1|2|3|2017-10-01|4
20816|42,5|rot|Nike|95.18|1|2|3|2017-10-01|1
20816|43|rot|Nike|95.18|1|2|3|2017-10-01|1
20816|44|rot|Nike|95.18|1|2|3|2017-10-01|3
20816|45|rot|Nike|95.18|1|2|3|2017-10-01|1
20816|45,5|rot|Nike|95.18|1|2|3|2017-10-01|2
20816|46|rot|Nike|95.18|1|2|3|2017-10-01|1
20816|47|rot|Nike|95.18|1|2|3|2017-10-01|1
12176|43|blau|Nike|95.18|1|2|6|2017-10-01|1
12176|44|blau|Nike|95.18|1|2|6|2017-10-01|2
12176|45,5|blau|Nike|95.18|1|2|6|2017-10-01|1
20507|42|rot|Nike|95.18|1|2|6|2017-10-01|1
20507|43|rot|Nike|95.18|1|2|6|2017-10-01|1
20507|44|rot|Nike|95.18|1|2|6|2017-10-01|2
14424|39|blau|Nike|95.18|1|2|5|2017-10-01|1
14424|41|blau|Nike|95.18|1|2|5|2017-10-01|2
14424|42|blau|Nike|95.18|1|2|5|2017-10-01|3
14424|43|blau|Nike|95.18|1|2|5|2017-10-01|1
14424|44|blau|Nike|95.18|1|2|5|2017-10-01|4
14424|44,5|blau|Nike|95.18|1|2|5|2017-10-01|3
14424|45|blau|Nike|95.18|1|2|5|2017-10-01|4
14424|46|blau|Nike|95.18|1|2|5|2017-10-01|2
14424|47|blau|Nike|95.18|1|2|5|2017-10-01|1
12623|42|rot|Nike|95.18|1|2|5|2017-10-01|5
12623|43|rot|Nike|95.18|1|2|5|2017-10-01|6
12623|44,5|rot|Nike|95.18|1|2|5|2017-10-01|2
12623|45,5|rot|Nike|95.18|1|2|5|2017-10-01|3
12623|46|rot|Nike|95.18|1|2|5|2017-10-01|1
21631|42|rot|Nike|317.43|1|2|39|2017-10-01|1
21631|42,5|rot|Nike|317.43|1|2|39|2017-10-01|6
21631|43|rot|Nike|317.43|1|2|39|2017-10-01|4
21631|44|rot|Nike|317.43|1|2|39|2017-10-01|7
21631|44,5|rot|Nike|317.43|1|2|39|2017-10-01|4
21631|45|rot|Nike|317.43|1|2|39|2017-10-01|2
18812|41|blau|Nike|304.73|1|2|3|2017-10-01|1
18812|42|blau|Nike|304.73|1|2|3|2017-10-01|4
18812|42,5|blau|Nike|304.73|1|2|3|2017-10-01|5
18812|43|blau|Nike|304.73|1|2|3|2017-10-01|6
18812|44|blau|Nike|304.73|1|2|3|2017-10-01|1
18812|44,5|blau|Nike|304.73|1|2|3|2017-10-01|1
18812|45|blau|Nike|304.73|1|2|3|2017-10-01|1
18812|45,5|blau|Nike|304.73|1|2|3|2017-10-01|1
18812|46|blau|Nike|304.73|1|2|3|2017-10-01|1
18812|47|blau|Nike|304.73|1|2|3|2017-10-01|3
14182|40,5|rot|Nike|304.73|1|2|3|2017-10-01|2
14182|41|rot|Nike|304.73|1|2|3|2017-10-01|1
14182|42|rot|Nike|304.73|1|2|3|2017-10-01|6
14182|42,5|rot|Nike|304.73|1|2|3|2017-10-01|3
14182|43|rot|Nike|304.73|1|2|3|2017-10-01|2
14182|44|rot|Nike|304.73|1|2|3|2017-10-01|1
14182|44,5|rot|Nike|304.73|1|2|3|2017-10-01|5
14182|45|rot|Nike|304.73|1|2|3|2017-10-01|6
14182|45,5|rot|Nike|304.73|1|2|3|2017-10-01|1
14182|46|rot|Nike|304.73|1|2|3|2017-10-01|3
14182|47|rot|Nike|304.73|1|2|3|2017-10-01|3
15576|42|rot|Nike|126.93|1|2|5|2017-10-01|8
15576|42,5|rot|Nike|126.93|1|2|5|2017-10-01|2
15576|43|rot|Nike|126.93|1|2|5|2017-10-01|7
15576|44|rot|Nike|126.93|1|2|5|2017-10-01|10
15576|44,5|rot|Nike|126.93|1|2|5|2017-10-01|4
15576|45|rot|Nike|126.93|1|2|5|2017-10-01|4
15576|46|rot|Nike|126.93|1|2|5|2017-10-01|1
17156|42|rot|Nike|126.93|1|2|6|2017-10-01|3
17156|42,5|rot|Nike|126.93|1|2|6|2017-10-01|1
17156|43|rot|Nike|126.93|1|2|6|2017-10-01|1
17156|44|rot|Nike|126.93|1|2|6|2017-10-01|2
17156|44,5|rot|Nike|126.93|1|2|6|2017-10-01|3
17156|45|rot|Nike|126.93|1|2|6|2017-10-01|1
17156|45,5|rot|Nike|126.93|1|2|6|2017-10-01|1
17156|46|rot|Nike|126.93|1|2|6|2017-10-01|1
20002|40,5|rot|Nike|222.18|1|2|5|2017-10-01|1
20002|42,5|rot|Nike|222.18|1|2|5|2017-10-01|1
20002|43|rot|Nike|222.18|1|2|5|2017-10-01|3
11681|37,5|blau|Nike|69.78|1|37|3|2017-10-01|1
11681|38,5|blau|Nike|69.78|1|37|3|2017-10-01|1
16089|34|blau|Nike|69.78|1|37|5|2017-10-01|1
16089|37,5|blau|Nike|69.78|1|37|5|2017-10-01|2
16089|38|blau|Nike|69.78|1|37|5|2017-10-01|2
22096|36,5|rot|Nike|69.78|1|37|5|2017-10-01|1
22096|37,5|rot|Nike|69.78|1|37|5|2017-10-01|1
22096|38,5|rot|Nike|69.78|1|37|5|2017-10-01|1
10742|43|grau|Nike|165.03|9|18|32|2017-10-01|1
18399|41|weiss|Nike|177.73|1|2|39|2017-10-01|1
18399|42,5|weiss|Nike|177.73|1|2|39|2017-10-01|2
18399|44,5|weiss|Nike|177.73|1|2|39|2017-10-01|1
18399|45,5|weiss|Nike|177.73|1|2|39|2017-10-01|1
16287|39|weiss|Nike|165.03|1|2|3|2017-10-01|1
16287|40|weiss|Nike|165.03|1|2|3|2017-10-01|1
16287|41|weiss|Nike|165.03|1|2|3|2017-10-01|4
16287|42,5|weiss|Nike|165.03|1|2|3|2017-10-01|2
16287|43|weiss|Nike|165.03|1|2|3|2017-10-01|1
16287|44|weiss|Nike|165.03|1|2|3|2017-10-01|1
16287|44,5|weiss|Nike|165.03|1|2|3|2017-10-01|1
16287|45,5|weiss|Nike|165.03|1|2|3|2017-10-01|1
16287|46|weiss|Nike|165.03|1|2|3|2017-10-01|2
16287|47,5|weiss|Nike|165.03|1|2|3|2017-10-01|1
14347|42|blau|Nike|368.23|1|2|3|2017-10-01|1
14347|42,5|blau|Nike|368.23|1|2|3|2017-10-01|1
14347|43|blau|Nike|368.23|1|2|3|2017-10-01|1
14347|44|blau|Nike|368.23|1|2|3|2017-10-01|1
14347|44,5|blau|Nike|368.23|1|2|3|2017-10-01|1
14347|45,5|blau|Nike|368.23|1|2|3|2017-10-01|2
21147|42|rot|Nike|368.23|1|2|3|2017-10-01|3
21147|42,5|rot|Nike|368.23|1|2|3|2017-10-01|1
21147|43|rot|Nike|368.23|1|2|3|2017-10-01|5
21147|44|rot|Nike|368.23|1|2|3|2017-10-01|3
21147|44,5|rot|Nike|368.23|1|2|3|2017-10-01|1
21147|45|rot|Nike|368.23|1|2|3|2017-10-01|1
21147|46|rot|Nike|368.23|1|2|3|2017-10-01|1
21147|47|rot|Nike|368.23|1|2|3|2017-10-01|1
20258|42,5|schwarz|Nike|177.73|9|18|32|2017-10-01|2
20258|44|schwarz|Nike|177.73|9|18|32|2017-10-01|2
20258|45|schwarz|Nike|177.73|9|18|32|2017-10-01|2
18905|42,5|grau|Nike|177.73|9|18|32|2017-10-01|2
13584|42|schwarz|Nike|380.93|1|2|4|2017-10-01|2
13584|42,5|schwarz|Nike|380.93|1|2|4|2017-10-01|1
13584|43|schwarz|Nike|380.93|1|2|4|2017-10-01|1
13584|44|schwarz|Nike|380.93|1|2|4|2017-10-01|2
13584|44,5|schwarz|Nike|380.93|1|2|4|2017-10-01|1
13584|45|schwarz|Nike|380.93|1|2|4|2017-10-01|1
13584|45,5|schwarz|Nike|380.93|1|2|4|2017-10-01|1
13584|46|schwarz|Nike|380.93|1|2|4|2017-10-01|1
22114|38,5|schwarz|Nike|120.58|9|36|32|2017-10-01|1
17383|36|rot|Nike|69.78|1|37|39|2017-10-01|1
17383|38,5|rot|Nike|69.78|1|37|39|2017-10-01|1
22852|39|blau|Nike|107.88|9|37|32|2017-10-01|1
13839|37,5|blau|Nike|222.18|1|37|3|2017-10-01|4
13839|38,5|blau|Nike|222.18|1|37|3|2017-10-01|2
20697|37,5|rot|Nike|222.18|1|37|3|2017-10-01|1
20697|38|rot|Nike|222.18|1|37|3|2017-10-01|3
20697|38,5|rot|Nike|222.18|1|37|3|2017-10-01|3
14985|40,5|rot|Nike|317.43|1|2|4|2017-10-01|3
14985|41|rot|Nike|317.43|1|2|4|2017-10-01|2
14985|42|rot|Nike|317.43|1|2|4|2017-10-01|1
14985|42,5|rot|Nike|317.43|1|2|4|2017-10-01|3
14985|43|rot|Nike|317.43|1|2|4|2017-10-01|6
14985|44|rot|Nike|317.43|1|2|4|2017-10-01|7
14985|47,5|rot|Nike|317.43|1|2|4|2017-10-01|2
22638|41|blau|Nike|380.93|1|2|4|2017-10-01|1
22638|42|blau|Nike|380.93|1|2|4|2017-10-01|1
22638|42,5|blau|Nike|380.93|1|2|4|2017-10-01|1
22638|43|blau|Nike|380.93|1|2|4|2017-10-01|2
22638|44|blau|Nike|380.93|1|2|4|2017-10-01|1
22638|44,5|blau|Nike|380.93|1|2|4|2017-10-01|2
22638|45|blau|Nike|380.93|1|2|4|2017-10-01|1
22638|45,5|blau|Nike|380.93|1|2|4|2017-10-01|1
22638|46|blau|Nike|380.93|1|2|4|2017-10-01|1
22638|47|blau|Nike|380.93|1|2|4|2017-10-01|1
11656|40,5|rot|Nike|380.93|1|2|4|2017-10-01|2
11656|41|rot|Nike|380.93|1|2|4|2017-10-01|2
11656|42|rot|Nike|380.93|1|2|4|2017-10-01|1
11656|44,5|rot|Nike|380.93|1|2|4|2017-10-01|1
11656|47|rot|Nike|380.93|1|2|4|2017-10-01|3
22168|40|rot|Nike|292.03|1|2|4|2017-10-01|1
22168|45|rot|Nike|292.03|1|2|4|2017-10-01|3
22603|43|schwarz|Nike|126.93|1|2|6|2017-10-01|1
22603|44|schwarz|Nike|126.93|1|2|6|2017-10-01|1
13518|34|rot|Nike|63.43|1|37|39|2017-10-01|1
12442|35|blau|Nike|63.43|1|37|3|2017-10-01|1
12442|36|blau|Nike|63.43|1|37|3|2017-10-01|1
17671|41|grau|Nike|126.93|1|2|5|2017-10-01|6
17671|42|grau|Nike|126.93|1|2|5|2017-10-01|6
17671|42,5|grau|Nike|126.93|1|2|5|2017-10-01|3
17671|43|grau|Nike|126.93|1|2|5|2017-10-01|1
17671|44|grau|Nike|126.93|1|2|5|2017-10-01|5
17671|44,5|grau|Nike|126.93|1|2|5|2017-10-01|3
17671|45|grau|Nike|126.93|1|2|5|2017-10-01|4
10671|35|rot|Nike|63.43|1|37|5|2017-10-01|1
10671|36|rot|Nike|63.43|1|37|5|2017-10-01|2
11059|41|grau|Nike|114.23|1|2|5|2017-10-01|4
11059|42|grau|Nike|114.23|1|2|5|2017-10-01|1
11059|43|grau|Nike|114.23|1|2|5|2017-10-01|3
11059|44,5|grau|Nike|114.23|1|2|5|2017-10-01|4
11059|45|grau|Nike|114.23|1|2|5|2017-10-01|1
11059|45,5|grau|Nike|114.23|1|2|5|2017-10-01|1
21492|39|schwarz|Nike|114.23|1|2|6|2017-10-01|1
21492|42,5|schwarz|Nike|114.23|1|2|6|2017-10-01|3
21492|45,5|schwarz|Nike|114.23|1|2|6|2017-10-01|2
18390|40|grau|Nike|126.93|1|2|5|2017-10-01|1
18390|40,5|grau|Nike|126.93|1|2|5|2017-10-01|2
18390|42,5|grau|Nike|126.93|1|2|5|2017-10-01|3
18390|43|grau|Nike|126.93|1|2|5|2017-10-01|6
18390|44|grau|Nike|126.93|1|2|5|2017-10-01|9
18390|44,5|grau|Nike|126.93|1|2|5|2017-10-01|2
18390|45|grau|Nike|126.93|1|2|5|2017-10-01|1
18390|45,5|grau|Nike|126.93|1|2|5|2017-10-01|1
18390|46|grau|Nike|126.93|1|2|5|2017-10-01|1
18390|47|grau|Nike|126.93|1|2|5|2017-10-01|1
19033|44,5|schwarz|Nike|126.93|1|2|6|2017-10-01|1
19033|45|schwarz|Nike|126.93|1|2|6|2017-10-01|1
17141|42|blau|Nike|82.48|1|2|39|2017-10-01|1
17141|43|blau|Nike|82.48|1|2|39|2017-10-01|2
17141|44|blau|Nike|82.48|1|2|39|2017-10-01|2
17141|45,5|blau|Nike|82.48|1|2|39|2017-10-01|1
15635|43|rot|Nike|82.48|1|2|39|2017-10-01|2
15635|44|rot|Nike|82.48|1|2|39|2017-10-01|4
15635|45|rot|Nike|82.48|1|2|39|2017-10-01|2
11452|39|blau|Nike|82.48|1|2|3|2017-10-01|1
11452|40|blau|Nike|82.48|1|2|3|2017-10-01|3
11452|42,5|blau|Nike|82.48|1|2|3|2017-10-01|1
11452|43|blau|Nike|82.48|1|2|3|2017-10-01|3
11452|44|blau|Nike|82.48|1|2|3|2017-10-01|2
11452|44,5|blau|Nike|82.48|1|2|3|2017-10-01|1
11452|45|blau|Nike|82.48|1|2|3|2017-10-01|3
18236|42|rot|Nike|82.48|1|2|3|2017-10-01|1
18236|44|rot|Nike|82.48|1|2|3|2017-10-01|1
18236|44,5|rot|Nike|82.48|1|2|3|2017-10-01|1
18236|45|rot|Nike|82.48|1|2|3|2017-10-01|1
11689|42|rot|Nike|82.48|1|2|4|2017-10-01|1
11689|43|rot|Nike|82.48|1|2|4|2017-10-01|1
11689|44|rot|Nike|82.48|1|2|4|2017-10-01|1
11689|44,5|rot|Nike|82.48|1|2|4|2017-10-01|1
11689|45|rot|Nike|82.48|1|2|4|2017-10-01|3
11689|46|rot|Nike|82.48|1|2|4|2017-10-01|1
15756|43|rot|Nike|165.03|1|2|3|2017-10-01|1
15756|44|rot|Nike|165.03|1|2|3|2017-10-01|1
15756|44,5|rot|Nike|165.03|1|2|3|2017-10-01|2
15756|46|rot|Nike|165.03|1|2|3|2017-10-01|2
15756|47,5|rot|Nike|165.03|1|2|3|2017-10-01|1
14299|44|rot|Nike|177.73|1|2|39|2017-10-01|1
14299|44,5|rot|Nike|177.73|1|2|39|2017-10-01|1
14299|45,5|rot|Nike|177.73|1|2|39|2017-10-01|1
16705|43|rot|Nike|292.03|1|2|39|2017-10-01|1
16705|44,5|rot|Nike|292.03|1|2|39|2017-10-01|1
16705|45|rot|Nike|292.03|1|2|39|2017-10-01|1
22249|40|rot|Nike|114.23|1|2|5|2017-10-01|1
22249|42,5|rot|Nike|114.23|1|2|5|2017-10-01|1
22249|43|rot|Nike|114.23|1|2|5|2017-10-01|1
22249|44|rot|Nike|114.23|1|2|5|2017-10-01|1
22249|44,5|rot|Nike|114.23|1|2|5|2017-10-01|1
22149|44,5|grau|Nike|114.23|1|2|5|2017-10-01|1
10994|41|rot|Nike|114.23|1|2|6|2017-10-01|1
10994|43|rot|Nike|114.23|1|2|6|2017-10-01|1
10994|44|rot|Nike|114.23|1|2|6|2017-10-01|5
10994|44,5|rot|Nike|114.23|1|2|6|2017-10-01|1
15088|40|blau|Nike|82.48|1|2|5|2017-10-01|1
15088|40,5|blau|Nike|82.48|1|2|5|2017-10-01|1
15088|41|blau|Nike|82.48|1|2|5|2017-10-01|5
15088|42,5|blau|Nike|82.48|1|2|5|2017-10-01|1
15088|43|blau|Nike|82.48|1|2|5|2017-10-01|3
15088|46|blau|Nike|82.48|1|2|5|2017-10-01|2
15088|47|blau|Nike|82.48|1|2|5|2017-10-01|1
17798|39|rot|Nike|82.48|1|2|5|2017-10-01|2
17798|40|rot|Nike|82.48|1|2|5|2017-10-01|1
17798|40,5|rot|Nike|82.48|1|2|5|2017-10-01|1
17798|41|rot|Nike|82.48|1|2|5|2017-10-01|1
17798|42|rot|Nike|82.48|1|2|5|2017-10-01|1
17798|42,5|rot|Nike|82.48|1|2|5|2017-10-01|2
17798|43|rot|Nike|82.48|1|2|5|2017-10-01|5
17798|45|rot|Nike|82.48|1|2|5|2017-10-01|1
17798|45,5|rot|Nike|82.48|1|2|5|2017-10-01|1
21248|42|blau|Nike|82.48|1|2|6|2017-10-01|3
21248|42,5|blau|Nike|82.48|1|2|6|2017-10-01|2
21248|43|blau|Nike|82.48|1|2|6|2017-10-01|1
21248|44|blau|Nike|82.48|1|2|6|2017-10-01|2
21248|44,5|blau|Nike|82.48|1|2|6|2017-10-01|1
21248|45|blau|Nike|82.48|1|2|6|2017-10-01|1
13410|41|rot|Nike|82.48|1|2|6|2017-10-01|1
13410|42|rot|Nike|82.48|1|2|6|2017-10-01|4
13410|44,5|rot|Nike|82.48|1|2|6|2017-10-01|4
