pid|size|date|TRUE|Pre
11480|152|2018/1/24|0|0.125412791
10415|M|2018/1/24|0|-0.014897559
17463|152|2018/1/24|0|0.11120446099999999
17463|164|2018/1/24|0|0.161640679
17246|39|2018/1/24|0|-0.002847645
11541|164|2018/1/24|0|-0.167020972
19851|S|2018/1/24|0|0.380935863
20219|2XL|2018/1/24|0|0.310569751
12683|XS|2018/1/24|1|0.311384758
12683|L|2018/1/24|0|0.71177382
19255|S|2018/1/24|0|0.17909908100000002
13069|164|2018/1/24|1|0.047397227
16319|XL|2018/1/24|0|0.20636416
13525|164|2018/1/24|1|0.6818624440000001
10131|152|2018/1/24|0|-0.142430046
17148|152|2018/1/24|0|0.867486414
17148|164|2018/1/24|0|0.47769869299999995
10365|L|2018/1/24|0|0.453311631
20686|M|2018/1/24|0|0.001165038
16166|152|2018/1/24|0|0.100881339
22739|140|2018/1/24|0|-0.096025919
12985|XL|2018/1/24|1|2.7603925910000005
12985|2XL|2018/1/24|2|1.084018467
17690|XL|2018/1/24|1|0.124819619
21160|116|2018/1/24|0|0.172508893
21160|128|2018/1/24|4|0.069452221
11252|116|2018/1/24|0|0.011629666
11252|128|2018/1/24|0|-0.003971028
22244|XL|2018/1/24|1|0.01046642
12472|152|2018/1/24|0|0.102862091
12472|164|2018/1/24|0|0.223883793
16976|S|2018/1/24|2|0.22869898
16976|M|2018/1/24|10|0.303782117
16976|L|2018/1/24|3|0.217182882
16976|XL|2018/1/24|0|0.05529305
19882|140|2018/1/24|0|0.184339755
19882|152|2018/1/24|0|0.213859114
11581|128|2018/1/24|0|0.056159565999999994
11581|152|2018/1/24|2|0.126630141
11581|164|2018/1/24|0|0.156648882
19503|41 - 44|2018/1/24|0|-0.19505232100000003
22434|L|2018/1/24|0|-0.050775647
22434|XL|2018/1/24|0|-0.168039815
13864|XL ( 158-170 )|2018/1/24|0|0.072041823
11009|XL|2018/1/24|0|0.43043201299999995
21999|M|2018/1/24|2|0.013570121999999999
15608|2XL|2018/1/24|0|-0.075767241
13404|2XL|2018/1/24|0|-0.060490709000000004
12028|M|2018/1/24|9|0.46901288
12028|XL|2018/1/24|0|-0.043385256
15366|S|2018/1/24|3|0.23755749899999998
15366|M|2018/1/24|1|0.324616074
15366|L|2018/1/24|2|0.253169663
19905|M|2018/1/24|0|0.186495049
19905|L|2018/1/24|0|-0.148837295
19905|XL|2018/1/24|1|-0.10282157199999999
20993|L ( 152-158 )|2018/1/24|0|0.080105377
20121|L ( 152-158 )|2018/1/24|0|0.033319646
20121|XL ( 158-170 )|2018/1/24|0|-0.056528898
15390|S|2018/1/24|1|0.010812061999999999
15390|M|2018/1/24|0|0.305190057
18378|XL|2018/1/24|1|-0.042878018
21743|XL|2018/1/24|0|0.260040224
17013|XL ( 158-170 )|2018/1/24|0|-0.07708256200000001
15368|M ( 140-152 )|2018/1/24|0|-0.123353296
15368|XL ( 158-170 )|2018/1/24|1|0.012110143
19668|L ( 152-158 )|2018/1/24|1|0.50699204
19668|XL ( 158-170 )|2018/1/24|1|0.44990728700000004
21270|S|2018/1/24|1|0.159028461
21270|M|2018/1/24|3|0.351182171
19199|L|2018/1/24|7|0.362101389
19199|XL|2018/1/24|2|0.18122072399999997
13868|M|2018/1/24|0|0.17729253899999997
12056|L|2018/1/24|2|0.12774084300000002
10195|M|2018/1/24|0|0.545414863
20840|L ( 152-158 )|2018/1/24|0|0.075157997
20840|XL ( 158-170 )|2018/1/24|0|0.17311795100000002
13977|M ( 140-152 )|2018/1/24|0|0.225790847
19988|M|2018/1/24|1|-0.0014216679999999998
15148|L|2018/1/24|0|0.255457273
12531|L ( 40/42 )|2018/1/24|0|0.006460099
14895|M|2018/1/24|0|0.10228074599999999
19168|M|2018/1/24|1|0.11750694099999999
19168|XL|2018/1/24|0|0.052494062
20970|S|2018/1/24|0|0.090298894
20970|XL|2018/1/24|0|0.044828913
15520|164|2018/1/24|0|-0.09150398800000001
16247|L|2018/1/24|0|0.094414087
11433|XL|2018/1/24|0|0.39287627399999997
13825|140|2018/1/24|0|-0.125252271
13825|152|2018/1/24|0|-0.10413834
21313|M|2018/1/24|0|-0.215300171
21730|M ( 38/40 )|2018/1/24|0|-0.12100694099999999
19887|42|2018/1/24|0|-0.065607784
19589|43/46|2018/1/24|0|-0.206583448
12045|41|2018/1/24|0|-0.193956552
12045|42|2018/1/24|0|-0.110555681
12045|42,5|2018/1/24|0|-0.139835933
12045|44|2018/1/24|0|-0.08908160300000001
14656|42,5|2018/1/24|0|-0.016424361999999998
18232|S|2018/1/24|0|0.043940899000000005
18232|M|2018/1/24|0|0.271735935
18232|L|2018/1/24|1|0.185479361
18232|XL|2018/1/24|0|-0.067107112
20786|M|2018/1/24|0|-0.123915599
16427|44|2018/1/24|0|0.26683072
16427|44 2/3|2018/1/24|0|0.35727028200000005
12824|43 1/3|2018/1/24|0|0.077861498
17788|S|2018/1/24|0|0.055151608
17788|XL|2018/1/24|0|0.101965216
11420|2XL|2018/1/24|0|-0.044208689
15602|140|2018/1/24|1|-0.122027043
20505|M|2018/1/24|0|0.596359458
12756|M|2018/1/24|0|-0.10399522300000001
20803|L|2018/1/24|0|0.069042959
20803|XL|2018/1/24|0|-0.161017222
22207|M|2018/1/24|0|0.061099482999999996
13642|M|2018/1/24|2|-0.278731188
13642|2XL|2018/1/24|0|0.125644255
21398|41|2018/1/24|0|-0.197543962
12704|42|2018/1/24|0|-0.067005126
12704|44|2018/1/24|0|-0.08747698599999999
12704|44,5|2018/1/24|0|-0.07909424400000001
16354|L|2018/1/24|0|0.326902458
20605|L ( 152-158 )|2018/1/24|2|0.140445501
20605|XL ( 158-170 )|2018/1/24|0|0.320316824
11205|M|2018/1/24|1|0.320760405
11205|L|2018/1/24|0|0.197676152
15220|M|2018/1/24|0|0.253816571
15220|L|2018/1/24|0|0.121440751
15220|XL|2018/1/24|0|0.174034595
17182|XL|2018/1/24|0|-0.167599419
10619|S|2018/1/24|2|0.031195947
15187|S|2018/1/24|0|0.869126996
20748|S|2018/1/24|2|0.666280425
11583|S|2018/1/24|1|0.323326372
11583|M|2018/1/24|3|0.501417959
14178|L|2018/1/24|10|1.888358645
14178|XL|2018/1/24|0|0.36433820200000006
14178|2XL|2018/1/24|0|0.12286993800000001
13733|S|2018/1/24|0|0.315568153
13733|M|2018/1/24|5|1.008519301
14350|S ( 128-140 )|2018/1/24|0|-0.033779717
14350|L ( 152-158 )|2018/1/24|0|0.392518879
14350|XL ( 158-170 )|2018/1/24|0|0.406570276
13675|XL ( 158-170 )|2018/1/24|0|0.038061996
10035|L ( 152-158 )|2018/1/24|0|-0.028491332999999997
18867|S ( 128-140 )|2018/1/24|0|0.23003545
18867|M ( 140-152 )|2018/1/24|0|1.083285342
18867|L ( 152-158 )|2018/1/24|0|0.419824309
10456|S ( 128-140 )|2018/1/24|0|0.034249212
10456|M ( 140-152 )|2018/1/24|0|0.391983398
10456|L ( 152-158 )|2018/1/24|1|0.191634699
10456|XL ( 158-170 )|2018/1/24|1|0.480731982
17496|M ( 140-152 )|2018/1/24|0|0.079314647
17496|L ( 152-158 )|2018/1/24|0|0.08468396199999999
17496|XL ( 158-170 )|2018/1/24|0|0.135594336
18019|L ( 152-158 )|2018/1/24|1|0.138195709
18019|XL ( 158-170 )|2018/1/24|0|0.075749865
13036|XL|2018/1/24|0|0.060632212000000005
19505|S|2018/1/24|1|0.17584860300000002
19505|M|2018/1/24|2|0.350228398
19505|L|2018/1/24|1|0.361813557
15064|S|2018/1/24|1|0.36949175
15064|M|2018/1/24|7|0.456941837
19962|L|2018/1/24|1|0.17678808899999998
19962|XL|2018/1/24|0|0.027136786
15306|S|2018/1/24|0|-0.003023042
21062|L ( 152-158 )|2018/1/24|0|-0.024918335
12896|XL|2018/1/24|0|-0.056338454
12896|2XL|2018/1/24|0|-0.061096132000000004
12238|S|2018/1/24|1|0.050210467
12238|M|2018/1/24|0|0.035384032999999995
12238|L|2018/1/24|0|-0.016344638
14050|M|2018/1/24|0|0.077976609
17989|M|2018/1/24|0|-0.005630326
12507|M|2018/1/24|0|0.204016523
12507|L|2018/1/24|0|0.018986016
21980|L|2018/1/24|0|0.17734796600000002
10866|140|2018/1/24|0|0.05283515
20111|S|2018/1/24|0|0.144643822
20111|M|2018/1/24|0|0.347889485
14137|S|2018/1/24|1|-0.039385797
21541|2XL|2018/1/24|0|-0.046277507999999995
16923|L|2018/1/24|0|0.030613413
12004|L|2018/1/24|0|0.013730847
10953|L|2018/1/24|0|0.269496129
21710|152|2018/1/24|0|-0.039472043
13500|152|2018/1/24|0|0.034145528
13500|164|2018/1/24|0|0.48533840899999997
22063|152|2018/1/24|0|0.090227727
11100|164|2018/1/24|0|-0.086910062
22151|116|2018/1/24|0|-0.026488422
14789|128|2018/1/24|0|0.103507214
14789|164|2018/1/24|0|0.624603496
17901|M|2018/1/24|0|0.526677861
22779|164|2018/1/24|0|0.11198679800000001
21490|XL|2018/1/24|0|0.381447229
15890|M|2018/1/24|0|0.503331118
10733|M ( 140-152 )|2018/1/24|0|-0.00136824
11466|XL ( 158-170 )|2018/1/24|0|0.020125186
14067|35 - 38|2018/1/24|0|-0.142861781
14067|43 - 46|2018/1/24|3|0.770246235
14067|47 - 50|2018/1/24|1|-0.11460387400000001
18308|43 - 46|2018/1/24|1|0.9864473140000001
18308|47 - 50|2018/1/24|0|-0.034431788
12984|35 - 38|2018/1/24|0|-0.075211461
12984|39 - 42|2018/1/24|1|0.472377463
12984|43 - 46|2018/1/24|2|0.31401244100000003
13455|44|2018/1/24|0|0.47517317299999995
13455|45|2018/1/24|0|0.246559177
16818|S|2018/1/24|0|0.666539726
16818|L|2018/1/24|6|8.210735993
16818|XL|2018/1/24|1|0.694115808
16818|2XL|2018/1/24|0|1.501695714
16030|S|2018/1/24|0|0.446185392
18923|XL|2018/1/24|0|0.091349439
15953|S ( 128-140 )|2018/1/24|0|-0.009780015
15953|M ( 140-152 )|2018/1/24|1|0.176588167
11523|S ( 128-140 )|2018/1/24|0|-0.025978901000000002
11523|L ( 152-158 )|2018/1/24|0|0.31559781
11584|XL ( 158-170 )|2018/1/24|0|0.43973274799999995
21446|176|2018/1/24|1|0.13003906099999998
18477|158|2018/1/24|0|0.19584042699999998
18477|164|2018/1/24|0|0.24921265199999998
13891|4 ( 39-42 )|2018/1/24|1|-0.082106572
17027|M|2018/1/24|1|0.267719718
18296|140/152|2018/1/24|0|-0.044589103
18296|164/176|2018/1/24|1|-0.12347943900000001
15583|L|2018/1/24|0|0.46777692200000004
20578|S|2018/1/24|0|-0.090719649
22366|L|2018/1/24|0|-0.082776011
17592|S|2018/1/24|0|-0.148937425
17592|XL|2018/1/24|1|-0.142250256
22233|M|2018/1/24|1|0.094323845
18062|M|2018/1/24|0|0.139192461
17153|M|2018/1/24|0|0.46422340100000004
14013|M|2018/1/24|0|0.624919285
20912|XL|2018/1/24|0|0.23182497800000001
19202|M|2018/1/24|0|0.179545636
19935|M|2018/1/24|0|-0.064409964
12537|42|2018/1/24|0|-0.119419691
12537|42,5|2018/1/24|1|-0.153284833
22591|M|2018/1/24|0|-0.046742624
10809|S|2018/1/24|0|-0.16022466400000002
10809|M|2018/1/24|0|-0.024354694
10809|L|2018/1/24|2|-0.066364107
11411|S|2018/1/24|0|0.138222966
11411|M|2018/1/24|1|0.39247550700000006
11411|L|2018/1/24|0|0.270741708
11411|XL|2018/1/24|0|-0.13599324599999998
12319|S|2018/1/24|0|-0.023634245
12319|M|2018/1/24|2|0.310337576
12319|L|2018/1/24|0|-0.09627748800000001
20392|M|2018/1/24|0|-0.02661858
20053|S|2018/1/24|0|0.339799439
20053|M|2018/1/24|0|0.25110378699999997
20053|L|2018/1/24|0|0.151346557
20053|XL|2018/1/24|0|-0.07636659
12236|S|2018/1/24|0|0.31036298100000004
12236|M|2018/1/24|0|0.41007092799999995
12236|L|2018/1/24|2|0.399561313
12236|XL|2018/1/24|1|0.12173831
15946|M|2018/1/24|1|0.122300345
15946|L|2018/1/24|0|0.06804142
15946|XL|2018/1/24|0|0.358803783
11739|M|2018/1/24|1|-0.146845536
11739|L|2018/1/24|0|0.263349587
20659|M|2018/1/24|1|0.270541938
20659|XL|2018/1/24|0|-0.04313006900000001
19027|S|2018/1/24|0|0.380917891
19027|L|2018/1/24|0|0.131009548
19027|XL|2018/1/24|0|-0.128855398
10925|S|2018/1/24|0|0.451031071
10925|L|2018/1/24|0|-0.233317202
18076|S|2018/1/24|0|-0.17403991100000002
17240|S|2018/1/24|0|0.014389568
17240|M|2018/1/24|2|0.354474189
17240|L|2018/1/24|1|0.304271687
17240|XL|2018/1/24|0|0.12950359
17240|2XL|2018/1/24|0|-0.134743743
13931|S|2018/1/24|0|0.039412208
22589|XL|2018/1/24|0|-0.026212265
17012|L|2018/1/24|1|-0.13600313
17012|XL|2018/1/24|0|-0.103827161
19581|XL ( 158-170 )|2018/1/24|0|-0.10773433
22307|M ( 140-152 )|2018/1/24|0|0.005493377
22307|L ( 152-158 )|2018/1/24|0|0.096512759
15211|S ( 128-140 )|2018/1/24|0|-0.080869978
15211|XL ( 158-170 )|2018/1/24|0|0.015097696
10924|M ( 140-152 )|2018/1/24|0|-0.060032809000000006
15438|L ( 152-158 )|2018/1/24|0|-0.10442298300000001
15438|XL ( 158-170 )|2018/1/24|0|0.025949085
12552|L ( 152-158 )|2018/1/24|0|0.24835691399999998
12552|XL ( 158-170 )|2018/1/24|0|-0.003746169
16980|S|2018/1/24|0|0.132390487
16060|140|2018/1/24|0|-0.046787327999999996
17019|S|2018/1/24|0|-0.082760258
22102|M|2018/1/24|0|0.336822595
22102|L|2018/1/24|0|0.224234693
11450|S|2018/1/24|0|-0.144007477
11450|M|2018/1/24|1|0.172033295
14821|M|2018/1/24|0|0.236633487
14389|S|2018/1/24|0|0.059202062
14389|M|2018/1/24|0|-0.01511919
14389|L|2018/1/24|0|0.0037756609999999996
19752|L|2018/1/24|0|-0.07595984
11193|M|2018/1/24|0|0.158429698
11193|L|2018/1/24|0|0.147751344
15567|M|2018/1/24|0|0.07022007
11256|M|2018/1/24|0|0.542030743
17195|43 - 46|2018/1/24|0|0.27942532600000003
13880|39 - 42|2018/1/24|1|-0.031943094
12032|S|2018/1/24|0|0.33242445
20529|S|2018/1/24|0|0.067101508
20529|2XL|2018/1/24|0|-0.060490366
12918|L|2018/1/24|7|3.2848616589999997
12918|XL|2018/1/24|1|0.661897984
16473|S|2018/1/24|1|0.311312143
16473|M|2018/1/24|1|0.625995152
16473|XL|2018/1/24|0|-0.01976456
13821|L|2018/1/24|3|0.552316198
13821|XL|2018/1/24|1|0.332136571
15292|S|2018/1/24|1|0.30041716
15292|M|2018/1/24|3|0.925103383
15292|L|2018/1/24|5|0.392142227
15292|XL|2018/1/24|1|0.10610803699999999
14028|S|2018/1/24|1|0.37898455799999997
14028|M|2018/1/24|4|0.43645539
14028|L|2018/1/24|2|0.985301159
11733|2XL|2018/1/24|0|0.087441276
15050|2XL|2018/1/24|0|0.078295726
14705|S|2018/1/24|2|0.08640323800000001
14705|L|2018/1/24|4|0.38209212299999995
10616|S|2018/1/24|1|-0.090308876
10616|M|2018/1/24|0|-0.020801901
10616|L|2018/1/24|6|0.159333442
10616|XL|2018/1/24|0|0.255357241
18195|XL|2018/1/24|0|0.488962161
13532|L|2018/1/24|1|0.319555971
14111|S ( 128-140 )|2018/1/24|0|-0.012667303999999999
14111|M ( 140-152 )|2018/1/24|0|0.058754180999999996
14111|L ( 152-158 )|2018/1/24|1|0.15038685400000001
14111|XL ( 158-170 )|2018/1/24|1|0.082262882
13136|XS ( 116-128 )|2018/1/24|0|-0.019909663
13136|S ( 128-140 )|2018/1/24|0|-0.028775713999999997
13136|L ( 152-158 )|2018/1/24|0|-0.00598785
13136|XL ( 158-170 )|2018/1/24|0|-0.01320967
16737|M ( 140-152 )|2018/1/24|0|0.27784291699999997
16737|XL ( 158-170 )|2018/1/24|0|0.299247592
12689|L ( 152-158 )|2018/1/24|0|-0.09389341400000001
12660|S|2018/1/24|0|-0.002387613
15586|M|2018/1/24|0|0.18827163600000002
11505|XL|2018/1/24|0|0.41259277899999997
22100|35 - 38|2018/1/24|0|0.248861339
22100|39 - 42|2018/1/24|2|0.71919371
22100|43 - 46|2018/1/24|2|0.955098895
10979|39 - 42|2018/1/24|0|0.007525644000000001
15396|39 - 42|2018/1/24|0|0.028995748
15396|43 - 46|2018/1/24|0|-0.135297225
12463|S|2018/1/24|0|0.032771925
12463|M|2018/1/24|1|0.443933276
12463|L|2018/1/24|0|0.410669716
12463|XL|2018/1/24|0|0.142236606
22190|39 - 42|2018/1/24|0|-0.18610881399999998
16641|S ( 34/36 )|2018/1/24|0|-0.050314555
22074|S|2018/1/24|0|-0.12071822900000001
22074|L|2018/1/24|0|-0.120892531
20254|M|2018/1/24|0|-0.104978665
11034|2 ( 35-38 )|2018/1/24|0|0.034845178
11371|4 ( 43-46 )|2018/1/24|0|-0.143987814
12189|L|2018/1/24|0|0.019829702
12189|XL|2018/1/24|0|-0.088534197
17489|L|2018/1/24|0|0.283363883
10615|176|2018/1/24|0|0.019133521
15219|152|2018/1/24|0|0.123639254
15219|176|2018/1/24|0|0.226679808
16797|176|2018/1/24|0|-0.049484913
18888|176|2018/1/24|0|-0.108653518
13916|128|2018/1/24|0|-0.062943393
13916|164|2018/1/24|0|0.303113222
13916|176|2018/1/24|0|0.17145902
11911|152|2018/1/24|0|-0.11826900300000001
16817|164|2018/1/24|0|0.10596890699999999
16663|176|2018/1/24|0|-0.08369439299999999
17403|XL|2018/1/24|0|0.07323937
13058|S|2018/1/24|0|-0.054125924000000006
13058|M|2018/1/24|0|-0.015552281000000001
13058|L|2018/1/24|0|0.14147190699999998
13058|XL|2018/1/24|0|-0.070507815
19266|M|2018/1/24|0|0.640120346
19266|L|2018/1/24|0|0.639040198
21799|L|2018/1/24|0|-0.013556091000000001
11395|M|2018/1/24|0|0.27823027
11613|140|2018/1/24|0|-0.147914133
14651|S|2018/1/24|0|-0.056781603
19698|152|2018/1/24|0|-0.009978011
15138|M|2018/1/24|0|0.19737167600000002
15138|XL|2018/1/24|0|0.411283595
22317|00 ( 27-30 )|2018/1/24|0|0.167679661
22317|2 ( 37-39 )|2018/1/24|0|0.026818855
22317|3 ( 40-42 )|2018/1/24|2|0.118503236
22317|4 ( 43-45 )|2018/1/24|2|0.587816563
22128|3 ( 40-42 )|2018/1/24|0|-0.145480729
22128|5 ( 46-48 )|2018/1/24|0|-0.005084814
20728|3 ( 40-42 )|2018/1/24|0|0.292668211
20728|4 ( 43-45 )|2018/1/24|0|0.26175334699999997
19992|L|2018/1/24|0|0.920518857
19507|L|2018/1/24|0|0.5147790760000001
11198|L|2018/1/24|0|0.17861969
10391|140|2018/1/24|0|0.163950762
14422|164|2018/1/24|0|0.430323378
11472|4 ( 43-45 )|2018/1/24|0|0.18406173399999998
14718|L|2018/1/24|0|0.070397785
12988|00 ( 27-30 )|2018/1/24|0|0.219702116
12988|2 ( 37-39 )|2018/1/24|2|0.301273202
12988|3 ( 40-42 )|2018/1/24|0|1.2056658759999999
12988|5 ( 46-48 )|2018/1/24|4|0.443247606
16385|00 ( 27-30 )|2018/1/24|0|0.077031146
16385|0 ( 31-33 )|2018/1/24|0|-0.013225933999999998
16385|1 ( 34-36 )|2018/1/24|2|-0.004596925
19235|L|2018/1/24|0|0.433177042
19235|XL|2018/1/24|1|0.261621106
19235|2XL|2018/1/24|0|-0.005899855
17173|S|2018/1/24|5|0.44133516100000003
17173|M|2018/1/24|0|3.610667808
17173|L|2018/1/24|0|0.676595095
17173|2XL|2018/1/24|0|0.425355227
21227|S|2018/1/24|2|0.204111417
21227|M|2018/1/24|0|0.590204744
21227|L|2018/1/24|0|1.1819692529999999
14501|M|2018/1/24|0|1.213241062
14501|L|2018/1/24|0|0.463786219
16462|XL|2018/1/24|0|0.45184222799999996
11426|S|2018/1/24|0|0.18653202
11426|2XL|2018/1/24|0|0.025076237999999997
11582|176|2018/1/24|0|0.340092128
11604|S|2018/1/24|3|0.30612525100000004
21477|L|2018/1/24|0|0.571473671
21477|2XL|2018/1/24|0|0.017422346000000002
11935|S|2018/1/24|3|0.507974804
11935|L|2018/1/24|1|0.231088044
11935|XL|2018/1/24|0|0.791567951
18471|L|2018/1/24|0|0.215061456
22624|2 ( 37-39 )|2018/1/24|0|0.02516019
15057|XL|2018/1/24|0|0.363584356
15029|140|2018/1/24|0|0.064250769
15029|152|2018/1/24|0|0.052458120999999996
15029|164|2018/1/24|0|0.12446152
20422|152|2018/1/24|1|0.306401437
20422|164|2018/1/24|0|0.353223086
20422|176|2018/1/24|0|0.370263765
16449|140|2018/1/24|1|-0.043945599999999994
16449|152|2018/1/24|1|-0.08723152199999999
16449|176|2018/1/24|0|-0.027498897999999997
13775|176|2018/1/24|5|0.758279974
13195|164|2018/1/24|1|0.946503641
21225|2 ( 37-39 )|2018/1/24|0|-0.079936069
13508|S|2018/1/24|0|0.149363285
13508|M|2018/1/24|0|0.09991392199999999
13508|L|2018/1/24|1|0.08652971
20342|XL|2018/1/24|0|0.269349558
10158|XL|2018/1/24|1|0.08577629
14264|XL|2018/1/24|0|0.315776157
11669|XL|2018/1/24|0|0.078920376
21666|M|2018/1/24|0|0.12288692400000001
16942|152|2018/1/24|0|0.034856707
22420|S|2018/1/24|0|0.24477486899999998
22420|M|2018/1/24|0|0.329268961
22420|L|2018/1/24|1|0.334050303
22420|XL|2018/1/24|0|0.297021642
16806|M|2018/1/24|0|0.563492266
12401|L|2018/1/24|0|0.659684001
12717|152|2018/1/24|1|0.056503403
12717|164|2018/1/24|0|0.300701699
11067|152|2018/1/24|0|-0.022713571000000002
22842|XS|2018/1/24|0|-0.062629898
22842|M|2018/1/24|3|0.569365327
10396|2XL|2018/1/24|0|0.257877154
19063|M|2018/1/24|0|0.117322805
21918|S|2018/1/24|1|-0.034205651000000004
21547|L|2018/1/24|0|-0.13113469
11091|42|2018/1/24|0|-0.131022265
12730|44|2018/1/24|0|0.046741852
13199|40,5|2018/1/24|0|0.5356454939999999
20470|S|2018/1/24|0|0.067453813
20470|M|2018/1/24|1|0.461325844
13284|M|2018/1/24|3|0.926611814
13284|L|2018/1/24|0|1.9516802530000001
13284|XL|2018/1/24|0|0.42598204100000003
13284|2XL|2018/1/24|0|-0.021949117
14815|S|2018/1/24|0|0.145806406
14815|M|2018/1/24|0|0.264966141
14815|L|2018/1/24|0|0.382323507
14815|XL|2018/1/24|0|0.353141849
14261|S|2018/1/24|0|0.09675421699999999
14261|M|2018/1/24|1|0.61101528
14261|L|2018/1/24|1|0.17035165300000002
14261|XL|2018/1/24|0|0.115870284
21858|S|2018/1/24|0|0.200751622
21858|M|2018/1/24|0|0.311537645
21858|L|2018/1/24|1|0.187421002
21858|XL|2018/1/24|0|0.058528428
21858|2XL|2018/1/24|0|0.255309952
15141|S|2018/1/24|0|0.211462079
15141|M|2018/1/24|3|0.236671498
15141|L|2018/1/24|0|0.472963123
15141|XL|2018/1/24|0|0.39287274200000005
15141|2XL|2018/1/24|0|0.296156352
15049|M|2018/1/24|0|0.092470601
15049|L|2018/1/24|1|0.060001516
15049|XL|2018/1/24|0|0.103605221
10794|S ( 128-140 )|2018/1/24|0|0.21861798100000002
10794|M ( 140-152 )|2018/1/24|0|0.260132095
10794|L ( 152-158 )|2018/1/24|0|0.446773036
10794|XL ( 158-170 )|2018/1/24|1|0.518775329
13189|M ( 140-152 )|2018/1/24|0|-0.044936237999999996
13418|XL ( 158-170 )|2018/1/24|0|-0.086598816
15757|S ( 128-140 )|2018/1/24|0|-0.020230368000000002
15757|M ( 140-152 )|2018/1/24|0|0.055080477
17572|S ( 128-140 )|2018/1/24|0|-0.030912632000000002
17572|L ( 152-158 )|2018/1/24|0|-0.066531376
15614|S|2018/1/24|0|0.18657690300000002
15614|M|2018/1/24|0|0.292877031
15614|L|2018/1/24|0|0.22008095
11173|M|2018/1/24|0|0.191229108
11173|L|2018/1/24|0|0.165302254
11148|M|2018/1/24|0|0.003787915
14315|M|2018/1/24|0|0.8353298000000001
14315|XL|2018/1/24|0|0.245390265
21387|L|2018/1/24|0|1.011515733
21387|XL|2018/1/24|0|0.131418363
21387|2XL|2018/1/24|0|0.128512107
19368|L|2018/1/24|0|-0.014889275
16051|M|2018/1/24|0|0.403878959
16051|L|2018/1/24|0|-0.019608654
16051|2XL|2018/1/24|0|-0.05065996
16853|S|2018/1/24|0|0.01548119
16853|L|2018/1/24|0|0.21857504100000003
16853|XL|2018/1/24|0|0.002990236
20401|M|2018/1/24|0|0.102491922
20482|S|2018/1/24|0|0.10336373800000001
20482|M|2018/1/24|2|0.20117371899999997
17502|M|2018/1/24|1|0.196740113
20113|M|2018/1/24|0|-0.007007415
20685|S|2018/1/24|0|-0.09112374699999999
20685|M|2018/1/24|0|-0.11978147199999999
10447|S|2018/1/24|5|1.070202025
10447|L|2018/1/24|10|1.8757016709999998
10447|XL|2018/1/24|4|1.115448968
10447|2XL|2018/1/24|0|0.17219018100000003
10772|S|2018/1/24|1|0.256121439
10772|2XL|2018/1/24|0|-0.008023699
19853|M|2018/1/24|0|0.479440979
19853|XL|2018/1/24|1|0.189144185
19853|2XL|2018/1/24|0|0.084456235
10886|M|2018/1/24|2|0.41540635200000003
21111|M|2018/1/24|0|0.610995401
18982|2XL|2018/1/24|0|-0.087142875
19678|S|2018/1/24|0|0.206410404
19678|M|2018/1/24|1|0.210914095
19678|L|2018/1/24|1|0.32890211
19678|XL|2018/1/24|0|0.19599486100000002
16302|S|2018/1/24|0|0.20970058
16302|L|2018/1/24|9|0.19723360899999998
22069|L|2018/1/24|0|-0.266940527
12025|S|2018/1/24|0|0.122254462
13758|L|2018/1/24|0|0.150276479
10759|2XL|2018/1/24|0|0.103424868
12653|S|2018/1/24|0|0.15949680900000002
12653|2XL|2018/1/24|0|0.057708743
11762|S|2018/1/24|0|0.130592772
11762|L|2018/1/24|0|0.356065345
14510|S|2018/1/24|0|0.33357080699999997
14510|M|2018/1/24|0|0.15267930400000002
14510|XL|2018/1/24|0|0.270150757
16349|S|2018/1/24|0|-0.017449303
16349|M|2018/1/24|0|0.131329114
12328|M|2018/1/24|0|0.092669695
11037|L|2018/1/24|0|0.22647457399999998
15121|S|2018/1/24|0|-0.033904314
17933|L|2018/1/24|0|0.476082234
18504|S|2018/1/24|0|0.057284330999999994
18504|M|2018/1/24|2|0.23935494699999998
20548|M|2018/1/24|1|0.05923791
20548|L|2018/1/24|5|0.18205033899999998
17030|M|2018/1/24|0|-0.11911489300000001
11035|L|2018/1/24|0|0.27513292899999997
18375|S|2018/1/24|1|0.07584171
13372|M|2018/1/24|0|0.20674907899999997
11629|2XL|2018/1/24|0|-0.07596352
14011|M|2018/1/24|0|0.114491985
15974|M|2018/1/24|7|0.7267582929999999
15974|L|2018/1/24|2|0.876627536
18091|S|2018/1/24|0|-0.019981925
18091|L|2018/1/24|0|0.358512218
18856|S|2018/1/24|0|0.334842293
18856|M|2018/1/24|0|0.182763302
18856|L|2018/1/24|0|0.227018755
18856|2XL|2018/1/24|0|-0.102384487
19018|M|2018/1/24|0|0.242282042
19018|L|2018/1/24|0|0.17954817399999998
18105|S|2018/1/24|14|2.557378383
18105|XL|2018/1/24|13|1.018823993
18105|2XL|2018/1/24|3|0.088100548
18395|S|2018/1/24|3|0.27244208
19288|S|2018/1/24|0|0.607623234
19288|M|2018/1/24|1|6.980022197
19288|2XL|2018/1/24|0|0.025043733999999998
20223|S|2018/1/24|0|0.095768368
15408|S|2018/1/24|0|0.224682799
15017|S|2018/1/24|0|0.023001565
20734|M|2018/1/24|1|0.20792924
13795|L ( 152-158 )|2018/1/24|0|0.19650969699999998
