pid	size	date	TRUE	Pre
18060	46	2018/1/27	0	0.173680731
14129	47 1/3	2018/1/27	0	-0.024700114
10416	39 1/3	2018/1/27	0	0.131542468
10416	40	2018/1/27	0	0.0843612
10416	40 2/3	2018/1/27	0	0.0942948
10416	42	2018/1/27	0	0.166916637
10416	42 2/3	2018/1/27	1	0.333655092
10416	43 1/3	2018/1/27	1	0.506740651
10416	44	2018/1/27	3	0.327539962
10416	44 2/3	2018/1/27	0	0.474279283
10416	45 1/3	2018/1/27	0	0.486175981
10416	46	2018/1/27	0	0.517575826
10416	46 2/3	2018/1/27	0	0.225007346
10416	47 1/3	2018/1/27	0	0.179947647
11817	44	2018/1/27	0	0.22826335
17578	42 2/3	2018/1/27	0	0.158955187
17578	43 1/3	2018/1/27	0	0.27477559
10227	44 2/3	2018/1/27	0	-0.129256698
22354	41 1/3	2018/1/27	0	0.103403401
22354	42 2/3	2018/1/27	0	0.807530169
14919	38	2018/1/27	0	-0.000141438
14919	38 2/3	2018/1/27	0	-0.029260187
22268	42 2/3	2018/1/27	0	-0.032802078
15099	43 1/3	2018/1/27	1	0.52664444
18534	42 2/3	2018/1/27	0	0.243217844
22021	M	2018/1/27	0	0.186789446
22021	L	2018/1/27	0	0.206853991
15915	S	2018/1/27	0	0.44492693
15915	M	2018/1/27	0	0.432560156
15915	L	2018/1/27	1	0.641479795
15915	XL	2018/1/27	0	0.439974674
19744	M	2018/1/27	0	0.259484466
19661	S	2018/1/27	0	0.330925235
19661	M	2018/1/27	0	0.042707839
20253	S	2018/1/27	0	0.075407807
21177	L ( 40/42 )	2018/1/27	0	0.090641218
21326	L	2018/1/27	0	-0.064484307
10664	L	2018/1/27	0	-0.028451913
20946	M	2018/1/27	0	0.08975932
20946	L	2018/1/27	0	-0.057168319
16251	L	2018/1/27	0	0.14066168
14939	M	2018/1/27	0	-0.013602139
22669	M	2018/1/27	0	-0.098827623
22669	L	2018/1/27	0	-0.040936205
13224	M	2018/1/27	0	0.10251069
15962	M	2018/1/27	0	0.316593362
22462	L ( 40/42 )	2018/1/27	0	0.032678256
19231	M ( 38/40 )	2018/1/27	0	0.160437639
19231	L ( 40/42 )	2018/1/27	0	0.042609143
19909	L	2018/1/27	0	-0.166961912
18806	S	2018/1/27	0	0.001791739
18806	M	2018/1/27	0	0.146491412
18806	L	2018/1/27	0	-0.09162108
12734	L	2018/1/27	0	0.264906599
16876	L	2018/1/27	0	0.045839348
15880	S	2018/1/27	0	0.132075016
15880	M	2018/1/27	0	0.058668944
15472	M	2018/1/27	0	0.115704915
11350	M	2018/1/27	0	0.143291559
11350	L	2018/1/27	0	0.101494364
12040	M ( 38/40 )	2018/1/27	0	0.105315421
17242	"38,5"	2018/1/27	0	0.025752525
19280	39	2018/1/27	0	0.197864554
19280	40	2018/1/27	1	0.114688126
19280	"40,5"	2018/1/27	0	0.138813877
10421	"40,5"	2018/1/27	0	-0.011059464
10421	46	2018/1/27	0	-0.017780752
14238	39	2018/1/27	0	0.120932614
14238	43	2018/1/27	0	0.406185234
11784	41	2018/1/27	0	0.248074626
11784	"42,5"	2018/1/27	0	0.466569247
11784	43	2018/1/27	0	0.458886369
10085	42	2018/1/27	0	-0.019022557
20937	"42,5"	2018/1/27	0	0.029935567
11787	41	2018/1/27	0	0.143455677
13226	46	2018/1/27	0	-0.054856955
18313	"42,5"	2018/1/27	0	0.171651498
13572	"40,5"	2018/1/27	0	0.322185686
12093	43	2018/1/27	0	0.230526753
12093	44	2018/1/27	0	-0.05393834
17534	43	2018/1/27	0	0.382856384
15839	"36,5"	2018/1/27	0	0.359509865
11166	36	2018/1/27	0	0.044258392
12230	41	2018/1/27	0	-0.020559136
17679	"40,5"	2018/1/27	1	-0.023247453
19601	"42,5"	2018/1/27	0	-0.00600036
19601	44	2018/1/27	0	0.422655282
21876	43	2018/1/27	0	0.025496491
15752	42	2018/1/27	0	0.190829582
15752	"44,5"	2018/1/27	0	0.079314414
15752	"45,5"	2018/1/27	0	-0.059034496
15752	47	2018/1/27	0	-0.053544453
22613	43	2018/1/27	0	0.050219737
22613	44	2018/1/27	0	-0.027391065
22613	"44,5"	2018/1/27	0	-0.002202217
14906	"37,5"	2018/1/27	0	0.0953426
14654	36	2018/1/27	0	0.033769071
19913	"40,5"	2018/1/27	0	0.069244883
10275	42	2018/1/27	0	-0.000101712
10275	43	2018/1/27	1	0.0074057
20905	41	2018/1/27	0	-0.111960527
20614	43	2018/1/27	0	-0.050566376
20614	44	2018/1/27	0	0.306507797
20614	47	2018/1/27	0	-0.170940539
20514	45	2018/1/27	0	-0.023638201
20514	"45,5"	2018/1/27	0	-0.030642511
16918	"44,5"	2018/1/27	0	0.144535123
16918	45	2018/1/27	0	0.171645096
16352	"37,5"	2018/1/27	0	-0.046252037
16153	34	2018/1/27	0	0.037065372
13607	40	2018/1/27	0	-0.074244484
14986	44	2018/1/27	0	-0.01929578
15277	44	2018/1/27	0	0.089776607
19422	44	2018/1/27	0	-0.023333886
13791	"42,5"	2018/1/27	0	-0.033739383
13791	43	2018/1/27	0	-0.059594368
13791	"44,5"	2018/1/27	0	-0.056348269
19191	"42,5"	2018/1/27	0	-0.02508588
10904	"42,5"	2018/1/27	0	-0.014839709
10904	43	2018/1/27	0	0.157670537
10904	45	2018/1/27	0	0.005144174
10904	"45,5"	2018/1/27	0	0.130354354
20132	"44,5"	2018/1/27	0	0.331380012
14519	36	2018/1/27	0	0.013992655
21076	36	2018/1/27	0	-0.019259185
21076	"36,5"	2018/1/27	0	-0.065638502
22428	"44,5"	2018/1/27	0	0.045559595
14057	39	2018/1/27	0	-0.055349565
18766	43	2018/1/27	0	0.008967465
18766	44	2018/1/27	0	0.475321748
11600	"42,5"	2018/1/27	0	0.151178008
14479	43	2018/1/27	0	-0.004279713
22054	"45,5"	2018/1/27	0	-0.032396975
12240	43	2018/1/27	0	0.013612658
12240	"44,5"	2018/1/27	0	0.008133702
12240	46	2018/1/27	0	0.054108375
11064	"44,5"	2018/1/27	0	0.105917861
13003	42	2018/1/27	0	-0.017261698
13003	"42,5"	2018/1/27	0	0.010038459
13003	43	2018/1/27	0	0.081976286
13003	44	2018/1/27	0	-0.006964707
13003	"44,5"	2018/1/27	0	0.042136225
13003	45	2018/1/27	0	-0.180101463
13003	"45,5"	2018/1/27	0	0.133610954
14622	43	2018/1/27	0	0.092412712
13612	43	2018/1/27	0	-1.151863341
13612	44	2018/1/27	0	0.061396095
13612	"44,5"	2018/1/27	0	0.056571801
17189	42	2018/1/27	0	-0.026712383
20147	"42,5"	2018/1/27	0	0.007585268
21017	"42,5"	2018/1/27	0	0.197225589
21017	43	2018/1/27	0	0.237957254
21017	45	2018/1/27	0	-0.011379178
21017	"45,5"	2018/1/27	0	0.022566375
14429	"44,5"	2018/1/27	0	-0.117632688
14429	45	2018/1/27	0	0.021678056
12041	38	2018/1/27	0	0.225500862
15189	"42,5"	2018/1/27	0	-0.003585553
14410	"44,5"	2018/1/27	0	0.290344569
18185	41	2018/1/27	0	-0.036993996
18185	"42,5"	2018/1/27	0	0.115644785
10948	"42,5"	2018/1/27	0	-0.006157617
10948	43	2018/1/27	0	-0.067551784
10948	44	2018/1/27	0	0.121225028
10948	"45,5"	2018/1/27	0	-0.098391698
19963	47	2018/1/27	0	0.130693692
20891	38	2018/1/27	0	0.053303179
15000	44	2018/1/27	0	-0.263802933
18911	M	2018/1/27	0	0.117043057
18911	L	2018/1/27	0	0.087522102
18911	XL	2018/1/27	0	0.121270012
19662	L	2018/1/27	0	0.023655104
17919	43	2018/1/27	0	0.197212796
11679	"36,5"	2018/1/27	0	0.027647628
13252	46	2018/1/27	0	-0.048002932
14026	"44,5"	2018/1/27	0	0.325706649
17255	39	2018/1/27	0	-0.129693903
17255	45	2018/1/27	0	-0.145266892
17255	"47,5"	2018/1/27	0	-0.100943397
20443	40	2018/1/27	0	-0.114215669
12800	41	2018/1/27	0	0.367628015
21453	43	2018/1/27	0	-0.02098439
17233	42	2018/1/27	0	-0.0529168
10208	"37,5"	2018/1/27	0	0.0032982
13699	32	2018/1/27	0	0.002202341
22200	"42,5"	2018/1/27	0	-0.017661107
15810	"42,5"	2018/1/27	0	-0.04849711
15810	43	2018/1/27	0	0.392700662
15810	44	2018/1/27	0	-0.034076553
15071	42	2018/1/27	0	-0.081207788
15071	43	2018/1/27	1	0.403239029
15071	44	2018/1/27	0	0.030023408
16393	46	2018/1/27	0	0.128874288
22869	41	2018/1/27	0	0.008128717
22869	"45,5"	2018/1/27	0	-0.118710073
17666	40	2018/1/27	0	-0.00753794
17666	41	2018/1/27	0	-0.107356664
17666	"44,5"	2018/1/27	0	-0.015865842
17666	46	2018/1/27	0	-0.109063443
15978	46	2018/1/27	0	0.141381042
11227	"44,5"	2018/1/27	0	-0.036075289
20816	45	2018/1/27	0	0.217623044
10742	43	2018/1/27	0	-0.042771537
18399	"42,5"	2018/1/27	1	-0.029187749
21147	"44,5"	2018/1/27	0	-0.183419258
20258	44	2018/1/27	0	0.034292924
22638	46	2018/1/27	0	-0.013940792
11656	47	2018/1/27	0	0.290164036
22168	45	2018/1/27	0	0.451935667
18390	40	2018/1/27	0	0.09673185
18390	46	2018/1/27	0	-0.081946444
18390	47	2018/1/27	0	-0.009749136
11689	43	2018/1/27	0	-0.03714399
11689	46	2018/1/27	0	-0.08620118
15756	44	2018/1/27	0	-0.03035466
17798	"40,5"	2018/1/27	0	0.009126301
21910	43	2018/1/27	0	0.142153952
11463	"36,5"	2018/1/27	0	-0.089539815
12755	38	2018/1/27	0	0.177806151
16297	35	2018/1/27	0	-0.040302368
16297	"38,5"	2018/1/27	0	-0.066399037
12569	46	2018/1/27	0	-0.010896564
12927	"36,5"	2018/1/27	0	0.038589701
12927	"37,5"	2018/1/27	0	0.00815574
12927	"38,5"	2018/1/27	0	-0.067053077
20705	"40,5"	2018/1/27	0	-0.053433107
11535	39	2018/1/27	0	0.018013274
21234	46	2018/1/27	0	-0.009858997
18382	"42,5"	2018/1/27	1	0.254285789
18382	45	2018/1/27	0	0.26235617
18382	"45,5"	2018/1/27	0	0.09487593
15395	43	2018/1/27	0	-0.114379384
19080	39	2018/1/27	0	0.020064344
13428	46	2018/1/27	0	-0.089109039
19635	44	2018/1/27	0	0.060499072
19734	42	2018/1/27	0	-0.030752115
22079	"38,5"	2018/1/27	0	-0.030289162
15930	"42,5"	2018/1/27	0	-0.072515942
15930	47	2018/1/27	0	0.032117665
12024	"38,5"	2018/1/27	0	-0.103360339
16091	43	2018/1/27	0	0.002928811
19380	41	2018/1/27	0	-0.044172427
13336	"38,5"	2018/1/27	0	-0.095148798
10183	M ( 38-42 )	2018/1/27	0	0.096175013
11339	M	2018/1/27	0	0.158795107
22813	M	2018/1/27	0	0.521860392
13262	XL	2018/1/27	0	-0.00192884
13238	S	2018/1/27	0	0.337250766
13238	M	2018/1/27	0	-0.093318371
15422	M	2018/1/27	0	-0.141181894
11738	M	2018/1/27	0	0.085502421
20914	S	2018/1/27	0	0.239490646
13974	L	2018/1/27	0	-0.061373952
21496	L	2018/1/27	0	-0.04416831
21496	XL	2018/1/27	0	-0.056535916
22676	S	2018/1/27	0	-0.035788942
17932	S	2018/1/27	0	0.634460385
18542	S	2018/1/27	0	0.407187935
22628	L	2018/1/27	0	-0.012584584
17265	M ( 38/40 )	2018/1/27	0	0.013419851
21498	L	2018/1/27	0	0.177652198
15377	M	2018/1/27	0	0.028154729
17171	XL	2018/1/27	0	0.28412524
14218	L	2018/1/27	0	0.2804665
22483	M	2018/1/27	0	-0.057469255
12746	L	2018/1/27	0	0.074078767
22597	39 1/3	2018/1/27	0	0.062404255
22597	41 1/3	2018/1/27	0	0.056016605
22597	42 2/3	2018/1/27	1	-0.085619464
22597	43 1/3	2018/1/27	0	-0.005845633
22597	44	2018/1/27	0	0.005852896
22597	45 1/3	2018/1/27	0	-0.00072499
17625	44 2/3	2018/1/27	0	0.156661658
21669	43 1/3	2018/1/27	0	-0.03600788
21669	44	2018/1/27	0	-0.05746157
17862	43 1/3	2018/1/27	0	-0.029378609
13072	44	2018/1/27	0	0.044263054
13072	44 2/3	2018/1/27	0	-0.05688327
13072	45 1/3	2018/1/27	0	-0.13238568
19750	44 2/3	2018/1/27	0	0.333224289
19750	45 1/3	2018/1/27	0	0.140938733
16954	41 1/3	2018/1/27	0	0.036564538
16954	44	2018/1/27	0	0.661315324
15879	38	2018/1/27	0	-0.069262265
17407	45 1/3	2018/1/27	2	-0.068156997
17201	44	2018/1/27	0	0.129653453
15134	47 1/3	2018/1/27	0	-0.083056629
14704	45 1/3	2018/1/27	0	0.340352396
14704	46 2/3	2018/1/27	0	0.38349279
18467	42 2/3	2018/1/27	0	-0.065583529
18467	44 2/3	2018/1/27	0	-0.031510039
18467	45 1/3	2018/1/27	0	-0.033741683
20540	44 2/3	2018/1/27	0	-0.063381293
10214	44	2018/1/27	0	-0.077323681
15080	43 1/3	2018/1/27	0	0.143353085
15080	45 1/3	2018/1/27	0	0.021610168
15080	46	2018/1/27	0	0.101797686
11878	41 1/3	2018/1/27	0	-0.038812374
19089	42 2/3	2018/1/27	0	-0.178786306
19089	44 2/3	2018/1/27	0	-0.025291994
19089	45 1/3	2018/1/27	0	-0.183738113
19468	38	2018/1/27	0	0.030025426
19468	38 2/3	2018/1/27	0	0.047528427
21194	40	2018/1/27	0	0.015038696
21194	40 2/3	2018/1/27	0	-0.083446986
21194	42	2018/1/27	0	0.023030787
21194	46	2018/1/27	0	0.058450049
13655	44	2018/1/27	0	-0.075772031
11215	43 1/3	2018/1/27	0	-0.022715429
11215	44 2/3	2018/1/27	0	-0.062921399
10186	38 2/3	2018/1/27	0	-0.027829636
13038	38 2/3	2018/1/27	0	0.007142722
15609	44	2018/1/27	0	-0.106723383
21028	41 1/3	2018/1/27	0	0.025961247
13920	L	2018/1/27	0	0.141648028
13920	XL	2018/1/27	0	-0.004477062
22248	L	2018/1/27	0	0.284441045
17687	S	2018/1/27	0	0.110623869
17687	M	2018/1/27	0	-0.182404192
17687	L	2018/1/27	0	-0.045284101
17820	L	2018/1/27	0	0.312031343
15344	37 1/3	2018/1/27	0	0.18101773
16157	43 1/3	2018/1/27	1	-1.084878328
16157	44	2018/1/27	1	0.423693674
19248	41 1/3	2018/1/27	0	-0.037916148
19248	43 1/3	2018/1/27	0	0.038431713
16812	"40,5"	2018/1/27	1	0.049570301
16812	42	2018/1/27	0	0.051474611
16812	"42,5"	2018/1/27	0	0.093866489
16812	43	2018/1/27	1	0.164508974
16812	44	2018/1/27	0	0.159875176
10627	43	2018/1/27	0	0.00442515
14995	43	2018/1/27	0	-0.0828092
14995	45	2018/1/27	0	-0.149958247
15307	43	2018/1/27	0	0.079813913
15307	44	2018/1/27	0	-0.043269164
19671	42 2/3	2018/1/28	0	-0.01222826
19671	44	2018/1/28	0	-0.153465243
19671	44 2/3	2018/1/28	1	0.10622572
15252	43 1/3	2018/1/28	1	-0.260458567
15252	45 1/3	2018/1/28	0	-0.304819616
17140	42	2018/1/28	0	0.350596161
17140	45 1/3	2018/1/28	0	0.050071916
12703	41 1/3	2018/1/28	1	0.084375105
12703	42	2018/1/28	1	0.26277875
12703	42 2/3	2018/1/28	1	0.42848152
12703	43 1/3	2018/1/28	2	0.607744212
12703	44 2/3	2018/1/28	4	0.564329654
12703	46	2018/1/28	0	-0.203624169
11877	41 1/3	2018/1/28	0	0.369422092
11877	42 2/3	2018/1/28	0	-0.282097711
11877	44 2/3	2018/1/28	0	0.0001532
21738	42 2/3	2018/1/28	0	-0.021930412
21738	43 1/3	2018/1/28	0	0.093690956
21738	45 1/3	2018/1/28	0	-0.039883088
21738	48 2/3	2018/1/28	0	0.203498118
22308	M ( 38-42 )	2018/1/28	2	0.494002269
22308	L ( 42-46 )	2018/1/28	0	0.174040309
21974	S ( 34-38 )	2018/1/28	0	0.148768072
21974	M ( 38-42 )	2018/1/28	0	0.483654759
22188	45 1/3	2018/1/28	0	0.013986145
14502	2	2018/1/28	0	-0.263558588
14855	1 ( 140 )	2018/1/28	1	0.220201529
14855	2 ( 152 )	2018/1/28	0	0.37789141
14855	3 ( 164 )	2018/1/28	0	0.107697891
11788	L	2018/1/28	0	0.105207833
13485	3 ( 40-42 )	2018/1/28	0	0.074298356
15122	1 ( 34-36 )	2018/1/28	0	-0.140795972
15122	2 ( 37-39 )	2018/1/28	6	0.195306585
15122	4 ( 43-45 )	2018/1/28	5	3.405109343
15122	5 ( 46-48 )	2018/1/28	0	-0.011198699
20162	5 ( 46-48 )	2018/1/28	0	-0.102504248
14836	5 ( 46-48 )	2018/1/28	0	-0.087489934
21618	4 ( 43-45 )	2018/1/28	0	0.259314856
22144	M ( 38-42 )	2018/1/28	3	3.88849538
22144	L ( 42-46 )	2018/1/28	5	4.701753601
20709	M ( 38-42 )	2018/1/28	4	0.847252138
20709	L ( 42-46 )	2018/1/28	5	3.476192332
16216	S ( 34-38 )	2018/1/28	0	-0.123494016
16216	M ( 38-42 )	2018/1/28	0	1.436734985
16216	L ( 42-46 )	2018/1/28	2	0.974266653
16872	4 ( 43-45 )	2018/1/28	0	0.046406711
16971	1 ( 33-36 )	2018/1/28	0	-0.081214025
14793	2XL	2018/1/28	0	0.06489352
14083	2XL	2018/1/28	0	0.194188363
10463	S	2018/1/28	0	0.321887738
22458	2XL	2018/1/28	0	-0.16517076
10748	3 ( 40-42 )	2018/1/28	0	0.415493738
10748	5 ( 46-48 )	2018/1/28	0	-0.179418986
16615	L	2018/1/28	2	0.214356749
15289	6	2018/1/28	2	-0.128089793
15289	7	2018/1/28	0	0.267732283
16882	7	2018/1/28	0	-0.306627833
10785	S	2018/1/28	0	-0.254257206
10785	M	2018/1/28	0	0.047193581
13514	39/42	2018/1/28	0	-0.17566172
13922	39/42	2018/1/28	0	0.413582406
13922	43/46	2018/1/28	1	0.337268095
21093	2XL	2018/1/28	0	0.038542535
14351	XS ( 116-128 )	2018/1/28	0	0.025038934
20244	152	2018/1/28	0	-0.081866472
16747	140	2018/1/28	0	-0.03875784
17229	10 (36-40)	2018/1/28	0	-0.175975432
17229	12 (41-45)	2018/1/28	0	-0.269771187
20969	10 (36-40)	2018/1/28	0	-0.175998725
10707	M	2018/1/28	0	0.994435491
10707	L	2018/1/28	0	0.819979857
16436	S ( 34-38 )	2018/1/28	0	-0.061368356
16436	M ( 38-42 )	2018/1/28	0	-0.111313518
16436	L ( 42-46 )	2018/1/28	0	1.306675861
18255	4 ( 39-42 )	2018/1/28	0	-0.145438589
18255	5 ( 43-46 )	2018/1/28	0	-0.188062925
11422	5 ( 43-46 )	2018/1/28	0	-0.181821798
15282	3 (35-38 )	2018/1/28	0	-0.197314138
15282	5 ( 43-46 )	2018/1/28	0	0.984832588
15988	5 ( 43-46 )	2018/1/28	0	-0.316523237
12498	2 ( Senior )	2018/1/28	0	0.731658544
20400	M	2018/1/28	0	0.085909284
18657	S	2018/1/28	0	0.316003566
18657	M	2018/1/28	1	0.518808555
18657	L	2018/1/28	3	0.759095968
18657	XL	2018/1/28	0	0.230481098
18657	2XL	2018/1/28	0	0.032225322
15482	128	2018/1/28	0	-0.041861161
15482	140	2018/1/28	0	-0.076032278
15482	152	2018/1/28	0	0.176429742
21875	140	2018/1/28	0	-0.002321391
21875	164	2018/1/28	0	-0.022329743
11607	S	2018/1/28	1	0.4999531
11607	L	2018/1/28	0	0.071183083
11607	XL	2018/1/28	0	0.022971194
21626	3 ( 40-42 )	2018/1/28	0	-0.095265493
21626	4 ( 43-45 )	2018/1/28	0	0.310398631
21626	5 ( 46-48 )	2018/1/28	0	-0.080430204
13269	45 - 47	2018/1/28	0	-0.305824563
12264	2XL	2018/1/28	0	-0.147746925
11480	140	2018/1/28	0	0.111603155
11480	152	2018/1/28	0	0.139655103
10415	M	2018/1/28	0	-0.052183811
17463	152	2018/1/28	0	0.152406988
17463	164	2018/1/28	0	0.14552115
17246	39	2018/1/28	0	0.076438175
11541	164	2018/1/28	0	-0.224462573
19851	S	2018/1/28	0	0.833953457
20219	2XL	2018/1/28	0	0.461008946
12683	XS	2018/1/28	0	0.385330062
12683	L	2018/1/28	0	0.53641784
19255	S	2018/1/28	0	0.21512015
13069	164	2018/1/28	0	0.131702284
16319	XL	2018/1/28	0	0.810019097
13525	164	2018/1/28	0	0.846607192
10131	152	2018/1/28	0	-0.141525607
17148	152	2018/1/28	0	1.057978569
17148	164	2018/1/28	0	0.769798069
10365	L	2018/1/28	3	0.385558175
20686	M	2018/1/28	0	0.2503488
16166	152	2018/1/28	0	-0.147870791
22739	140	2018/1/28	0	-0.090209888
12985	XL	2018/1/28	0	1.687226783
12985	2XL	2018/1/28	0	0.633115708
17690	XL	2018/1/28	0	0.056580883
21160	116	2018/1/28	0	0.127861331
21160	128	2018/1/28	0	0.014727475
11252	116	2018/1/28	0	-0.052820657
11252	128	2018/1/28	0	-0.084877975
22244	XL	2018/1/28	0	0.225814934
12472	152	2018/1/28	0	0.050907285
12472	164	2018/1/28	0	0.26169357
16976	S	2018/1/28	0	0.181613271
16976	M	2018/1/28	2	0.294715265
16976	L	2018/1/28	1	0.218909669
16976	XL	2018/1/28	0	-0.018204795
19882	140	2018/1/28	0	0.215414047
19882	152	2018/1/28	0	0.272253861
11581	128	2018/1/28	0	-0.016787028
11581	152	2018/1/28	0	0.157385284
11581	164	2018/1/28	0	0.146634363
19503	41 - 44	2018/1/28	0	-0.282328997
22434	L	2018/1/28	0	-0.125818147
22434	XL	2018/1/28	0	-0.204288862
13864	XL ( 158-170 )	2018/1/28	0	-0.107096105
11009	XL	2018/1/28	0	0.476402379
21999	M	2018/1/28	0	0.073493691
15608	2XL	2018/1/28	0	-0.199786604
13404	2XL	2018/1/28	0	-0.21335712
12028	M	2018/1/28	0	0.384752816
12028	XL	2018/1/28	0	0.397491681
15366	S	2018/1/28	0	0.188906308
15366	M	2018/1/28	0	0.368395057
15366	L	2018/1/28	1	0.315643002
19905	M	2018/1/28	0	0.827436855
19905	L	2018/1/28	0	0.49160953
19905	XL	2018/1/28	0	0.494663575
20993	L ( 152-158 )	2018/1/28	0	-0.016046915
20121	L ( 152-158 )	2018/1/28	0	-0.076430502
20121	XL ( 158-170 )	2018/1/28	0	-0.033138745
15390	S	2018/1/28	0	0.205065438
15390	M	2018/1/28	0	0.326382869
18378	XL	2018/1/28	0	0.240498951
21743	XL	2018/1/28	0	0.26839998
17013	XL ( 158-170 )	2018/1/28	0	-0.070956873
15368	M ( 140-152 )	2018/1/28	0	-0.291144277
15368	XL ( 158-170 )	2018/1/28	0	-0.20371305
19668	L ( 152-158 )	2018/1/28	1	0.761611323
19668	XL ( 158-170 )	2018/1/28	0	0.690002216
21270	S	2018/1/28	2	0.170781421
21270	M	2018/1/28	4	0.354556762
19199	L	2018/1/28	0	0.459903632
19199	XL	2018/1/28	0	0.113060842
13868	M	2018/1/28	0	0.130630685
12056	L	2018/1/28	0	0.370133737
10195	M	2018/1/28	0	0.878439628
20840	L ( 152-158 )	2018/1/28	0	0.052647508
20840	XL ( 158-170 )	2018/1/28	0	0.234579818
13977	M ( 140-152 )	2018/1/28	0	0.569238094
19988	M	2018/1/28	0	0.601584336
15148	L	2018/1/28	1	0.641649959
12531	L ( 40/42 )	2018/1/28	0	0.125544438
14895	M	2018/1/28	0	0.066159245
19168	M	2018/1/28	0	0.078861814
19168	XL	2018/1/28	0	-0.04932934
20970	S	2018/1/28	0	0.025561476
20970	XL	2018/1/28	0	-0.113343627
15520	164	2018/1/28	0	-0.171186777
16247	L	2018/1/28	0	0.633092339
11433	XL	2018/1/28	0	0.322017541
13825	140	2018/1/28	0	-0.231831335
13825	152	2018/1/28	0	-0.204940993
21313	M	2018/1/28	0	0.046050273
21730	M ( 38/40 )	2018/1/28	0	0.277834307
19887	42	2018/1/28	0	-0.342842372
19589	43/46	2018/1/28	0	-0.395638317
12045	41	2018/1/28	0	-0.304548288
12045	42	2018/1/28	0	-0.368505216
12045	"42,5"	2018/1/28	0	-0.277314536
12045	44	2018/1/28	0	-0.254093417
14656	"42,5"	2018/1/28	0	-0.061077083
18232	S	2018/1/28	0	0.02849378
18232	M	2018/1/28	2	0.41971036
18232	L	2018/1/28	0	0.183532684
18232	XL	2018/1/28	0	-0.137874457
20786	M	2018/1/28	0	-0.119022509
16427	44	2018/1/28	0	0.811925748
16427	44 2/3	2018/1/28	0	0.178052359
12824	43 1/3	2018/1/28	0	-0.270428282
17788	S	2018/1/28	0	0.005109446
17788	XL	2018/1/28	0	0.063942165
11420	2XL	2018/1/28	0	-0.261670541
15602	140	2018/1/28	0	-0.221912341
20505	M	2018/1/28	0	0.58683661
12756	M	2018/1/28	0	-0.175715621
20803	L	2018/1/28	1	0.623898901
20803	XL	2018/1/28	0	0.3127293
22207	M	2018/1/28	0	-0.128481328
13642	M	2018/1/28	0	0.265067823
13642	2XL	2018/1/28	0	0.5963974
21398	41	2018/1/28	1	-0.330794254
12704	42	2018/1/28	0	-0.206199646
12704	44	2018/1/28	0	-0.235448718
12704	"44,5"	2018/1/28	0	-0.228347384
16354	L	2018/1/28	0	0.204047027
20605	L ( 152-158 )	2018/1/28	0	-0.029500851
20605	XL ( 158-170 )	2018/1/28	0	0.086551742
11205	M	2018/1/28	1	0.321101344
11205	L	2018/1/28	0	0.385215794
15220	M	2018/1/28	0	0.377642705
15220	L	2018/1/28	0	0.11480264
15220	XL	2018/1/28	0	-0.120122095
17182	XL	2018/1/28	0	0.362679964
10619	S	2018/1/28	0	-0.008684739
15187	S	2018/1/28	0	1.145497223
20748	S	2018/1/28	0	0.545489707
11583	S	2018/1/28	0	0.618134033
11583	M	2018/1/28	0	0.256099248
14178	L	2018/1/28	0	3.533926285
14178	XL	2018/1/28	0	0.36516896
14178	2XL	2018/1/28	0	0.079400752
13733	S	2018/1/28	0	0.267609896
13733	M	2018/1/28	0	1.423661202
14350	S ( 128-140 )	2018/1/28	0	-0.117955467
14350	L ( 152-158 )	2018/1/28	0	0.206895551
14350	XL ( 158-170 )	2018/1/28	1	0.222177234
13675	XL ( 158-170 )	2018/1/28	0	0.055440519
10035	L ( 152-158 )	2018/1/28	0	-0.04703324
18867	S ( 128-140 )	2018/1/28	0	0.143166157
18867	M ( 140-152 )	2018/1/28	0	0.533687548
18867	L ( 152-158 )	2018/1/28	0	0.504279766
10456	S ( 128-140 )	2018/1/28	0	-0.181502224
10456	M ( 140-152 )	2018/1/28	0	0.271436284
10456	L ( 152-158 )	2018/1/28	0	-0.001948475
10456	XL ( 158-170 )	2018/1/28	0	0.388409736
17496	M ( 140-152 )	2018/1/28	0	-0.023141618
17496	L ( 152-158 )	2018/1/28	0	-0.006201852
17496	XL ( 158-170 )	2018/1/28	0	-0.083104352
18019	L ( 152-158 )	2018/1/28	0	-0.035178815
18019	XL ( 158-170 )	2018/1/28	0	0.006491972
13036	XL	2018/1/28	0	0.132018999
19505	S	2018/1/28	0	0.101004681
19505	M	2018/1/28	1	0.358249167
19505	L	2018/1/28	0	0.622754653
15064	S	2018/1/28	0	0.940482218
15064	M	2018/1/28	2	0.272090612
19962	L	2018/1/28	0	0.595870438
19962	XL	2018/1/28	0	0.220371525
15306	S	2018/1/28	0	0.398700878
21062	L ( 152-158 )	2018/1/28	0	-0.184623648
12896	XL	2018/1/28	0	0.14996699
12896	2XL	2018/1/28	0	-0.054907476
12238	S	2018/1/28	0	-0.01936446
12238	M	2018/1/28	1	-0.013305646
12238	L	2018/1/28	0	-0.156454065
14050	M	2018/1/28	0	-0.002147417
17989	M	2018/1/28	0	-0.020536276
12507	M	2018/1/28	0	0.500359558
12507	L	2018/1/28	0	0.297677787
21980	L	2018/1/28	0	0.075949278
10866	140	2018/1/28	0	-0.073078094
20111	S	2018/1/28	0	0.219666583
